Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
72,Entry short,2025-09-16 15:00,Short Entry,4444.33,0.0225,99.997425,-1.62,-1.62,0.31,0.31,-1.82,-1.82,41.24,0.04
73,Exit short,2025-09-22 12:00,Max Hold,4179.54,0.023,99.66912,3.44,3.45,7.6,7.62,-0.42,-0.42,44.68,0.04
73,Entry short,2025-09-22 01:00,Short Entry,4333.44,0.023,99.66912,3.44,3.45,7.6,7.62,-0.42,-0.42,44.68,0.04
74,Exit short,2025-09-23 13:00,Max Hold,4193.17,0.024,99.89352,-0.84,-0.84,1.15,1.15,-1.68,-1.68,43.84,0.04
74,Entry short,2025-09-23 02:00,Short Entry,4162.23,0.024,99.89352,-0.84,-0.84,1.15,1.15,-1.68,-1.68,43.84,0.04
75,Exit short,2025-09-25 15:00,Max Hold,4012,0.0246,99.870096,1.08,1.08,3.6,3.60,-0.28,-0.28,44.91,0.04
75,Entry short,2025-09-25 04:00,Short Entry,4059.76,0.0246,99.870096,1.08,1.08,3.6,3.60,-0.28,-0.28,44.91,0.04
76,Exit short,2025-09-26 04:00,Max Hold,3963.99,0.0253,99.635701,-0.75,-0.76,2.89,2.90,-0.86,-0.86,44.16,0.04
76,Entry short,2025-09-25 17:00,Short Entry,3938.17,0.0253,99.635701,-0.75,-0.76,2.89,2.90,-0.86,-0.86,44.16,0.04
77,Exit long,2025-09-29 11:00,Max Hold,4114.38,0.0241,99.762914,-0.71,-0.71,0.06,0.06,-1.33,-1.34,43.45,0.04
77,Entry long,2025-09-29 00:00,Long Entry,4139.54,0.0241,99.762914,-0.71,-0.71,0.06,0.06,-1.33,-1.34,43.45,0.04
78,Exit long,2025-10-07 05:00,Max Hold,4711.69,0.0213,99.98859,0.27,0.27,0.82,0.82,-0.78,-0.78,43.72,0.04
78,Entry long,2025-10-06 18:00,Long Entry,4694.3,0.0213,99.98859,0.27,0.27,0.82,0.82,-0.78,-0.78,43.72,0.04
79,Exit short,2025-10-11 03:00,Max Hold,3839.05,0.0243,99.641907,6.26,6.28,16.97,17.02,-0.91,-0.92,49.98,0.05
79,Entry short,2025-10-10 16:00,Short Entry,4100.49,0.0243,99.641907,6.26,6.28,16.97,17.02,-0.91,-0.92,49.98,0.05
80,Exit short,2025-10-12 07:00,Max Hold,3830.54,0.0266,99.9628,-2.03,-2.03,3.09,3.09,-2.17,-2.17,47.95,0.05
80,Entry short,2025-10-11 20:00,Short Entry,3758,0.0266,99.9628,-2.03,-2.03,3.09,3.09,-2.17,-2.17,47.95,0.05
81,Exit short,2025-10-17 20:00,Max Hold,3826.15,0.0269,99.728253,-3.3,-3.30,0.93,0.93,-3.86,-3.87,44.65,0.04
81,Entry short,2025-10-17 09:00,Short Entry,3707.37,0.0269,99.728253,-3.3,-3.30,0.93,0.93,-3.86,-3.87,44.65,0.04
82,Exit long,2025-10-27 00:00,Max Hold,4156.36,0.0245,99.7395,1.99,1.99,2.6,2.61,-0.73,-0.73,46.64,0.05
82,Entry long,2025-10-26 13:00,Long Entry,4071,0.0245,99.7395,1.99,1.99,2.6,2.61,-0.73,-0.73,46.64,0.05
83,Exit short,2025-10-31 01:00,Max Hold,3829.9,0.0265,99.763225,-1.83,-1.83,2.25,2.26,-2,-2.00,44.81,0.04
83,Entry short,2025-10-30 14:00,Short Entry,3764.65,0.0265,99.763225,-1.83,-1.83,2.25,2.26,-2,-2.00,44.81,0.04
84,Exit short,2025-11-03 18:00,Max Hold,3664.65,0.0269,99.987569,1.31,1.31,4.11,4.11,-0.87,-0.87,46.12,0.05
84,Entry short,2025-11-03 07:00,Short Entry,3717.01,0.0269,99.987569,1.31,1.31,4.11,4.11,-0.87,-0.87,46.12,0.05
85,Exit short,2025-11-04 08:00,Max Hold,3492.78,0.0278,99.713874,2.52,2.52,3.18,3.19,-1.91,-1.91,48.64,0.05
85,Entry short,2025-11-03 21:00,Short Entry,3586.83,0.0278,99.713874,2.52,2.52,3.18,3.19,-1.91,-1.91,48.64,0.05
86,Exit short,2025-11-05 04:00,Max Hold,3333.45,0.0291,99.76353,2.66,2.67,10.81,10.83,-0.06,-0.06,51.3,0.05
86,Entry short,2025-11-04 17:00,Short Entry,3428.3,0.0291,99.76353,2.66,2.67,10.81,10.83,-0.06,-0.06,51.3,0.05
87,Exit long,2025-11-10 10:00,Max Hold,3623.32,0.0278,99.69358,0.93,0.94,1.95,1.95,-1.08,-1.09,52.23,0.05
87,Entry long,2025-11-09 23:00,Long Entry,3586.1,0.0278,99.69358,0.93,0.94,1.95,1.95,-1.08,-1.09,52.23,0.05
88,Exit short,2025-11-14 05:00,Max Hold,3161.5,0.0307,99.91008,2.75,2.75,4.57,4.57,-0.55,-0.55,54.99,0.05
88,Entry short,2025-11-13 18:00,Short Entry,3254.4,0.0307,99.91008,2.75,2.75,4.57,4.57,-0.55,-0.55,54.99,0.05
