Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
76,Exit long,2025-12-24 07:00,Max Hold,2959.86,0.0336,99.896832,-0.55,-0.55,3.47,3.48,-2.53,-2.53,36.14,0.04
76,Entry long,2025-12-20 09:00,Long Entry,2973.12,0.0336,99.896832,-0.55,-0.55,3.47,3.48,-2.53,-2.53,36.14,0.04
77,Exit long,2026-01-02 12:00,Max Hold,3021.04,0.0329,99.884729,-0.59,-0.59,0.18,0.18,-4.24,-4.25,35.55,0.04
77,Entry long,2025-12-29 14:00,Long Entry,3036.01,0.0329,99.884729,-0.59,-0.59,0.18,0.18,-4.24,-4.25,35.55,0.04
78,Exit long,2026-01-06 17:00,Max Hold,3218.54,0.0327,99.934797,5.21,5.21,6.81,6.81,-1.31,-1.31,40.76,0.04
78,Entry long,2026-01-02 19:00,Long Entry,3056.11,0.0327,99.934797,5.21,5.21,6.81,6.81,-1.31,-1.31,40.76,0.04
79,Exit short,2026-01-12 08:00,Max Hold,3122,0.0315,99.9873,1.55,1.54,3.79,3.78,-0.35,-0.35,42.3,0.04
79,Entry short,2026-01-08 10:00,Short Entry,3174.2,0.0315,99.9873,1.55,1.54,3.79,3.78,-0.35,-0.35,42.3,0.04
80,Exit long,2026-01-18 06:00,Max Hold,3311.22,0.03,99.7404,-0.5,-0.50,2.32,2.33,-2.25,-2.25,41.8,0.04
80,Entry long,2026-01-14 08:00,Long Entry,3324.68,0.03,99.7404,-0.5,-0.50,2.32,2.33,-2.25,-2.25,41.8,0.04
81,Exit short,2026-01-23 09:00,Max Hold,2952.16,0.0312,99.92268,7.72,7.72,10.51,10.51,-1.05,-1.05,49.52,0.05
81,Entry short,2026-01-19 11:00,Short Entry,3202.65,0.0312,99.92268,7.72,7.72,10.51,10.51,-1.05,-1.05,49.52,0.05
82,Exit short,2026-01-28 04:00,Flip,2979.46,0.0351,99.894951,-4.79,-4.79,2.12,2.12,-5.37,-5.38,44.73,0.04
82,Entry short,2026-01-26 03:00,Short Entry,2846.01,0.0351,99.894951,-4.79,-4.79,2.12,2.12,-5.37,-5.38,44.73,0.04
83,Exit long,2026-01-30 01:00,Max Hold,2833.76,0.0335,99.81191,-4.98,-4.99,2.15,2.15,-6.23,-6.24,39.76,0.04
83,Entry long,2026-01-28 04:00,Flip to Long,2979.46,0.0335,99.81191,-4.98,-4.99,2.15,2.15,-6.23,-6.24,39.76,0.04
84,Exit short,2026-02-03 03:00,Max Hold,2343.07,0.0356,99.854796,16.35,16.37,23.05,23.07,-0.85,-0.85,56.11,0.06
84,Entry short,2026-01-30 05:00,Short Entry,2804.91,0.0356,99.854796,16.35,16.37,23.05,23.07,-0.85,-0.85,56.11,0.06
85,Exit long,2026-02-11 12:00,Max Hold,2008.4,0.048,99.97104,-3.67,-3.67,3.27,3.27,-4.8,-4.80,52.44,0.05
85,Entry long,2026-02-07 14:00,Long Entry,2082.73,0.048,99.97104,-3.67,-3.67,3.27,3.27,-4.8,-4.80,52.44,0.05
86,Exit long,2026-02-23 17:00,Flip,1879.25,0.0508,99.85248,-4.48,-4.49,1.53,1.53,-6.2,-6.21,47.96,0.05
86,Entry long,2026-02-21 02:00,Long Entry,1965.6,0.0508,99.85248,-4.48,-4.49,1.53,1.53,-6.2,-6.21,47.96,0.05
87,Exit short,2026-02-25 00:00,Max Hold,1846.36,0.0532,99.9761,1.65,1.65,4.38,4.38,-3.03,-3.03,49.61,0.05
87,Entry short,2026-02-23 17:00,Flip to Short,1879.25,0.0532,99.9761,1.65,1.65,4.38,4.38,-3.03,-3.03,49.61,0.05
88,Exit long,2026-02-26 02:00,Open,2070.26,0.0509,99.960983,5.31,5.31,6.11,6.11,-0.21,-0.21,54.87,0.05
88,Entry long,2026-02-25 22:00,Long Entry,1963.87,0.0509,99.960983,5.31,5.31,6.11,6.11,-0.21,-0.21,54.87,0.05
