Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
39,Entry long,2023-07-24 02:00,Long Entry,1893.77,0.0528,99.991056,-2.86,-2.86,0.52,0.52,-3.47,-3.47,-26.27,-0.03
40,Exit short,2023-07-30 17:00,Max Hold,1874.5,0.0538,99.950178,-1,-1.00,0.54,0.54,-1.66,-1.66,-27.27,-0.03
40,Entry short,2023-07-26 12:00,Short Entry,1857.81,0.0538,99.950178,-1,-1.00,0.54,0.54,-1.66,-1.66,-27.27,-0.03
41,Exit long,2023-08-02 23:00,Flip,1840.95,0.0539,99.862147,-0.73,-0.74,1.38,1.38,-0.74,-0.74,-28,-0.03
41,Entry long,2023-08-02 03:00,Long Entry,1852.73,0.0539,99.862147,-0.73,-0.74,1.38,1.38,-0.74,-0.74,-28,-0.03
42,Exit short,2023-08-06 08:00,Max Hold,1835.5,0.0543,99.963585,0.2,0.20,1.7,1.70,-1.02,-1.02,-27.8,-0.03
42,Entry short,2023-08-02 23:00,Flip to Short,1840.95,0.0543,99.963585,0.2,0.20,1.7,1.70,-1.02,-1.02,-27.8,-0.03
43,Exit short,2023-08-09 06:00,SL,1861.34,0.055,99.9581,-2.52,-2.52,0.91,0.91,-3.38,-3.38,-30.32,-0.03
43,Entry short,2023-08-08 00:00,Short Entry,1817.42,0.055,99.9581,-2.52,-2.52,0.91,0.91,-3.38,-3.38,-30.32,-0.03
44,Exit short,2023-08-13 16:00,Flip,1848.95,0.0539,99.845438,0.09,0.09,0.91,0.92,-1.07,-1.07,-30.23,-0.03
44,Entry short,2023-08-09 11:00,Short Entry,1852.42,0.0539,99.845438,0.09,0.09,0.91,0.92,-1.07,-1.07,-30.23,-0.03
45,Exit long,2023-08-13 17:00,Max Hold,1850.2,0.054,99.8433,-0.03,-0.03,0.04,0.04,-0.05,-0.05,-30.27,-0.03
45,Entry long,2023-08-13 16:00,Flip to Long,1848.95,0.054,99.8433,-0.03,-0.03,0.04,0.04,-0.05,-0.05,-30.27,-0.03
46,Exit short,2023-08-29 04:00,Max Hold,1645.82,0.0607,99.855749,-0.15,-0.15,1.59,1.59,-1.97,-1.97,-30.41,-0.03
46,Entry short,2023-08-24 23:00,Short Entry,1645.07,0.0607,99.855749,-0.15,-0.15,1.59,1.59,-1.97,-1.97,-30.41,-0.03
47,Exit long,2023-09-01 01:00,SL,1649.75,0.0581,99.997072,-4.24,-4.24,1.46,1.46,-4.32,-4.32,-34.66,-0.03
47,Entry long,2023-08-29 23:00,Long Entry,1721.12,0.0581,99.997072,-4.24,-4.24,1.46,1.46,-4.32,-4.32,-34.66,-0.03
48,Exit short,2023-09-07 07:00,Max Hold,1630.77,0.0612,99.89982,-0.003,0.00,1.52,1.52,-2.97,-2.97,-34.66,-0.03
