Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
244,Entry long,2025-04-07 21:00,Long Entry,1520.01,0.0657,99.864657,1.51,1.51,7.73,7.74,-2.27,-2.27,31.09,0.03
245,Exit short,2025-04-09 16:00,Mid Exit,1482.89,0.0672,99.858528,0.11,0.11,6.8,6.81,-1.09,-1.09,31.2,0.03
245,Entry short,2025-04-09 01:00,Short Entry,1485.99,0.0672,99.858528,0.11,0.11,6.8,6.81,-1.09,-1.09,31.2,0.03
246,Exit long,2025-04-09 20:00,Mid Exit,1454.64,0.0674,99.874668,-1.93,-1.93,0.91,0.91,-2.6,-2.60,29.26,0.03
246,Entry long,2025-04-09 17:00,Long Entry,1481.82,0.0674,99.874668,-1.93,-1.93,0.91,0.91,-2.6,-2.60,29.26,0.03
247,Exit long,2025-04-10 10:00,Mid Exit,1637.29,0.0612,99.87228,0.23,0.23,3.38,3.39,-1.26,-1.26,29.49,0.03
247,Entry long,2025-04-10 02:00,Long Entry,1631.9,0.0612,99.87228,0.23,0.23,3.38,3.39,-1.26,-1.26,29.49,0.03
248,Exit short,2025-04-11 06:00,Mid Exit,1524.04,0.0618,99.892902,5.61,5.61,8.95,8.95,-0.74,-0.74,35.1,0.04
248,Entry short,2025-04-10 12:00,Short Entry,1616.39,0.0618,99.892902,5.61,5.61,8.95,8.95,-0.74,-0.74,35.1,0.04
249,Exit short,2025-04-15 12:00,Mid Exit,1637.15,0.0614,99.898414,-0.72,-0.72,1.42,1.43,-1.51,-1.51,34.38,0.03
249,Entry short,2025-04-15 01:00,Short Entry,1627.01,0.0614,99.898414,-0.72,-0.72,1.42,1.43,-1.51,-1.51,34.38,0.03
250,Exit short,2025-04-22 08:00,Mid Exit,1578.63,0.0638,99.962478,-0.85,-0.85,0.34,0.34,-0.91,-0.91,33.53,0.03
250,Entry short,2025-04-22 03:00,Short Entry,1566.81,0.0638,99.962478,-0.85,-0.85,0.34,0.34,-0.91,-0.91,33.53,0.03
251,Exit long,2025-04-23 17:00,Mid Exit,1790.59,0.0587,99.931467,5.07,5.07,6.73,6.74,-1.28,-1.28,38.6,0.04
251,Entry long,2025-04-23 00:00,Long Entry,1702.41,0.0587,99.931467,5.07,5.07,6.73,6.74,-1.28,-1.28,38.6,0.04
252,Exit short,2025-04-29 04:00,Mid Exit,1796.35,0.0569,99.975576,-2.34,-2.34,0.16,0.16,-2.78,-2.78,36.26,0.04
252,Entry short,2025-04-29 01:00,Short Entry,1757.04,0.0569,99.975576,-2.34,-2.34,0.16,0.16,-2.78,-2.78,36.26,0.04
253,Exit short,2025-05-01 03:00,Mid Exit,1781.65,0.0574,99.884036,-2.48,-2.49,0.5,0.50,-2.85,-2.85,33.78,0.03
253,Entry short,2025-04-30 22:00,Short Entry,1740.14,0.0574,99.884036,-2.48,-2.49,0.5,0.50,-2.85,-2.85,33.78,0.03
254,Exit long,2025-05-09 09:00,Max Hold,2200.1,0.0526,99.966826,15.65,15.65,17.12,17.12,-0.53,-0.53,49.43,0.05
254,Entry long,2025-05-08 12:00,Long Entry,1900.51,0.0526,99.966826,15.65,15.65,17.12,17.12,-0.53,-0.53,49.43,0.05
255,Exit long,2025-05-09 23:00,Mid Exit,2305.17,0.0423,99.984933,-2.57,-2.57,5.32,5.32,-4.01,-4.01,46.86,0.05
255,Entry long,2025-05-09 16:00,Long Entry,2363.71,0.0423,99.984933,-2.57,-2.57,5.32,5.32,-4.01,-4.01,46.86,0.05
256,Exit long,2025-05-11 13:00,Mid Exit,2544.12,0.0394,99.78641,0.35,0.35,2.92,2.92,-1.38,-1.39,47.21,0.05
256,Entry long,2025-05-11 06:00,Long Entry,2532.65,0.0394,99.78641,0.35,0.35,2.92,2.92,-1.38,-1.39,47.21,0.05
257,Exit short,2025-05-13 08:00,Mid Exit,2494.16,0.041,99.80179,-2.56,-2.56,0.21,0.21,-2.72,-2.73,44.65,0.04
257,Entry short,2025-05-13 03:00,Short Entry,2434.19,0.041,99.80179,-2.56,-2.56,0.21,0.21,-2.72,-2.73,44.65,0.04
258,Exit long,2025-05-14 10:00,Mid Exit,2670.5,0.0385,99.978725,2.73,2.73,5.41,5.41,-0.35,-0.35,47.38,0.05
258,Entry long,2025-05-14 01:00,Long Entry,2596.85,0.0385,99.978725,2.73,2.73,5.41,5.41,-0.35,-0.35,47.38,0.05
259,Exit short,2025-05-17 16:00,Mid Exit,2491.49,0.04,99.9856,0.23,0.23,1.91,1.91,-0.56,-0.56,47.61,0.05
259,Entry short,2025-05-17 09:00,Short Entry,2499.64,0.04,99.9856,0.23,0.23,1.91,1.91,-0.56,-0.56,47.61,0.05
260,Exit short,2025-05-19 08:00,Mid Exit,2496.98,0.0415,99.88137,-3.85,-3.85,3.86,3.86,-4.34,-4.34,43.76,0.04
260,Entry short,2025-05-19 04:00,Short Entry,2406.78,0.0415,99.88137,-3.85,-3.85,3.86,3.86,-4.34,-4.34,43.76,0.04
261,Exit short,2025-05-19 17:00,Mid Exit,2403.92,0.0422,99.797936,-1.75,-1.75,0.71,0.71,-2.47,-2.47,42.01,0.04
261,Entry short,2025-05-19 13:00,Short Entry,2364.88,0.0422,99.797936,-1.75,-1.75,0.71,0.71,-2.47,-2.47,42.01,0.04
262,Exit long,2025-05-20 07:00,Mid Exit,2503.01,0.0398,99.8582,-0.34,-0.34,1.46,1.46,-1.42,-1.42,41.68,0.04
262,Entry long,2025-05-20 01:00,Long Entry,2509,0.0398,99.8582,-0.34,-0.34,1.46,1.46,-1.42,-1.42,41.68,0.04
263,Exit long,2025-05-23 00:00,Mid Exit,2663.54,0.0386,99.794124,2.92,2.92,4.09,4.10,-1.15,-1.16,44.59,0.04
263,Entry long,2025-05-22 09:00,Long Entry,2585.34,0.0386,99.794124,2.92,2.92,4.09,4.10,-1.15,-1.16,44.59,0.04
264,Exit short,2025-05-24 02:00,Mid Exit,2575.77,0.0389,99.790948,-0.51,-0.51,2.61,2.61,-1.06,-1.06,44.09,0.04
264,Entry short,2025-05-23 20:00,Short Entry,2565.32,0.0389,99.790948,-0.51,-0.51,2.61,2.61,-1.06,-1.06,44.09,0.04
265,Exit long,2025-05-29 17:00,Mid Exit,2721.92,0.036,99.7272,-1.84,-1.84,0.06,0.06,-2.58,-2.58,42.25,0.04
265,Entry long,2025-05-29 11:00,Long Entry,2770.2,0.036,99.7272,-1.84,-1.84,0.06,0.06,-2.58,-2.58,42.25,0.04
266,Exit short,2025-05-30 06:00,Mid Exit,2659.49,0.0378,99.884988,-0.74,-0.74,0.52,0.52,-1.2,-1.20,41.51,0.04
266,Entry short,2025-05-30 00:00,Short Entry,2642.46,0.0378,99.884988,-0.74,-0.74,0.52,0.52,-1.2,-1.20,41.51,0.04
267,Exit short,2025-05-31 15:00,Mid Exit,2520.37,0.0393,99.794097,0.64,0.65,2.52,2.52,-2.02,-2.02,42.15,0.04
267,Entry short,2025-05-31 01:00,Short Entry,2539.29,0.0393,99.794097,0.64,0.65,2.52,2.52,-2.02,-2.02,42.15,0.04
268,Exit long,2025-06-03 15:00,Mid Exit,2617.31,0.0378,99.978732,-1.14,-1.14,0.04,0.04,-2.2,-2.20,41.01,0.04
268,Entry long,2025-06-03 10:00,Long Entry,2644.94,0.0378,99.978732,-1.14,-1.14,0.04,0.04,-2.2,-2.20,41.01,0.04
269,Exit short,2025-06-06 11:00,Mid Exit,2434.5,0.0417,99.977001,-1.64,-1.64,0.7,0.70,-2.11,-2.11,39.36,0.04
269,Entry short,2025-06-06 05:00,Short Entry,2397.53,0.0417,99.977001,-1.64,-1.64,0.7,0.70,-2.11,-2.11,39.36,0.04
270,Exit long,2025-06-10 14:00,Mid Exit,2669.86,0.0378,99.889524,0.93,0.93,3.13,3.14,-0.12,-0.12,40.29,0.04
270,Entry long,2025-06-10 06:00,Long Entry,2642.58,0.0378,99.889524,0.93,0.93,3.13,3.14,-0.12,-0.12,40.29,0.04
271,Exit short,2025-06-12 13:00,Mid Exit,2761.52,0.0362,99.839238,-0.23,-0.23,0.42,0.42,-0.99,-0.99,40.07,0.04
271,Entry short,2025-06-12 07:00,Short Entry,2757.99,0.0362,99.839238,-0.23,-0.23,0.42,0.42,-0.99,-0.99,40.07,0.04
272,Exit short,2025-06-13 15:00,Mid Exit,2531.89,0.0379,99.975273,3.92,3.92,7.68,7.68,-0.84,-0.84,43.99,0.04
272,Entry short,2025-06-13 05:00,Short Entry,2637.87,0.0379,99.975273,3.92,3.92,7.68,7.68,-0.84,-0.84,43.99,0.04
273,Exit short,2025-06-17 13:00,Mid Exit,2590.94,0.0393,99.944223,-1.98,-1.98,0.7,0.70,-2.98,-2.98,42.01,0.04
273,Entry short,2025-06-17 08:00,Short Entry,2543.11,0.0393,99.944223,-1.98,-1.98,0.7,0.70,-2.98,-2.98,42.01,0.04
274,Exit short,2025-06-18 06:00,Mid Exit,2518.86,0.0406,99.886556,-2.48,-2.48,0.29,0.29,-3.4,-3.40,39.52,0.04
274,Entry short,2025-06-18 01:00,Short Entry,2460.26,0.0406,99.886556,-2.48,-2.48,0.29,0.29,-3.4,-3.40,39.52,0.04
275,Exit short,2025-06-21 10:00,Mid Exit,2430.01,0.0413,99.857618,-0.6,-0.60,1.51,1.52,-0.85,-0.85,38.92,0.04
275,Entry short,2025-06-21 02:00,Short Entry,2417.86,0.0413,99.857618,-0.6,-0.60,1.51,1.52,-0.85,-0.85,38.92,0.04
276,Exit short,2025-06-22 16:00,Mid Exit,2269.74,0.0438,99.87933,0.37,0.37,2.9,2.90,-1.59,-1.59,39.29,0.04
276,Entry short,2025-06-22 06:00,Short Entry,2280.35,0.0438,99.87933,0.37,0.37,2.9,2.90,-1.59,-1.59,39.29,0.04
277,Exit short,2025-06-23 06:00,Mid Exit,2178,0.0454,99.83006,0.85,0.85,3.94,3.95,-0.97,-0.97,40.14,0.04
277,Entry short,2025-06-22 22:00,Short Entry,2198.9,0.0454,99.83006,0.85,0.85,3.94,3.95,-0.97,-0.97,40.14,0.04
278,Exit long,2025-06-24 13:00,Mid Exit,2402.6,0.0427,99.912876,2.58,2.58,4.23,4.23,-0.07,-0.07,42.71,0.04
278,Entry long,2025-06-24 06:00,Long Entry,2339.88,0.0427,99.912876,2.58,2.58,4.23,4.23,-0.07,-0.07,42.71,0.04
279,Exit long,2025-07-03 09:00,Mid Exit,2572.93,0.039,99.83142,0.41,0.41,2.23,2.23,-0.37,-0.37,43.13,0.04
279,Entry long,2025-07-03 01:00,Long Entry,2559.78,0.039,99.83142,0.41,0.41,2.23,2.23,-0.37,-0.37,43.13,0.04
280,Exit long,2025-07-10 13:00,Mid Exit,2777.29,0.0361,99.764516,0.4,0.40,1.19,1.20,-1.25,-1.26,43.52,0.04
280,Entry long,2025-07-10 04:00,Long Entry,2763.56,0.0361,99.764516,0.4,0.40,1.19,1.20,-1.25,-1.26,43.52,0.04
281,Exit long,2025-07-11 12:00,Mid Exit,2968.5,0.0336,99.84912,-0.21,-0.21,0.17,0.17,-2,-2.00,43.32,0.04
281,Entry long,2025-07-11 06:00,Long Entry,2971.7,0.0336,99.84912,-0.21,-0.21,0.17,0.17,-2,-2.00,43.32,0.04
282,Exit long,2025-07-17 10:00,Mid Exit,3337.84,0.0304,99.846672,1.52,1.52,4.18,4.18,-0.42,-0.42,44.84,0.04
282,Entry long,2025-07-17 01:00,Long Entry,3284.43,0.0304,99.846672,1.52,1.52,4.18,4.18,-0.42,-0.42,44.84,0.04
283,Exit long,2025-07-17 21:00,Mid Exit,3426.58,0.0288,99.81072,-1.22,-1.23,0.44,0.44,-1.56,-1.56,43.61,0.04
283,Entry long,2025-07-17 18:00,Long Entry,3465.65,0.0288,99.81072,-1.22,-1.23,0.44,0.44,-1.56,-1.56,43.61,0.04
284,Exit long,2025-07-18 16:00,Mid Exit,3607.11,0.0276,99.789456,-0.33,-0.33,1.57,1.58,-1.14,-1.14,43.28,0.04
284,Entry long,2025-07-18 10:00,Long Entry,3615.56,0.0276,99.789456,-0.33,-0.33,1.57,1.58,-1.14,-1.14,43.28,0.04
285,Exit short,2025-07-22 19:00,Mid Exit,3697.61,0.0272,99.999168,-0.68,-0.68,1.58,1.58,-0.63,-0.63,42.61,0.04
285,Entry short,2025-07-22 16:00,Short Entry,3676.44,0.0272,99.999168,-0.68,-0.68,1.58,1.58,-0.63,-0.63,42.61,0.04
286,Exit short,2025-07-25 17:00,Mid Exit,3664.11,0.0276,99.749436,-1.48,-1.48,1.16,1.17,-1.83,-1.83,41.12,0.04
286,Entry short,2025-07-25 11:00,Short Entry,3614.11,0.0276,99.749436,-1.48,-1.48,1.16,1.17,-1.83,-1.83,41.12,0.04
287,Exit short,2025-08-02 13:00,Mid Exit,3531.98,0.0281,99.712007,0.36,0.36,3.31,3.32,-0.37,-0.37,41.49,0.04
287,Entry short,2025-08-02 03:00,Short Entry,3548.47,0.0281,99.712007,0.36,0.36,3.31,3.32,-0.37,-0.37,41.49,0.04
288,Exit short,2025-08-03 09:00,Mid Exit,3408.25,0.0295,99.77018,-0.87,-0.87,0.79,0.79,-1.83,-1.84,40.62,0.04
288,Entry short,2025-08-03 03:00,Short Entry,3382.04,0.0295,99.77018,-0.87,-0.87,0.79,0.79,-1.83,-1.84,40.62,0.04
289,Exit long,2025-08-08 01:00,Mid Exit,3813.19,0.0261,99.684513,-0.26,-0.26,1.13,1.13,-1.15,-1.15,40.36,0.04
289,Entry long,2025-08-07 19:00,Long Entry,3819.33,0.0261,99.684513,-0.26,-0.26,1.13,1.13,-1.15,-1.15,40.36,0.04
290,Exit long,2025-08-09 08:00,Mid Exit,4009.04,0.0246,99.781782,-1.26,-1.26,0.29,0.29,-1.3,-1.30,39.1,0.04
290,Entry long,2025-08-09 03:00,Long Entry,4056.17,0.0246,99.781782,-1.26,-1.26,0.29,0.29,-1.3,-1.30,39.1,0.04
291,Exit long,2025-08-09 22:00,Mid Exit,4164.82,0.0239,99.919686,-0.48,-0.48,1.58,1.58,-1,-1.00,38.62,0.04
291,Entry long,2025-08-09 14:00,Long Entry,4180.74,0.0239,99.919686,-0.48,-0.48,1.58,1.58,-1,-1.00,38.62,0.04
292,Exit long,2025-08-13 21:00,Max Hold,4684.87,0.0223,99.702854,4.67,4.68,5.56,5.57,-0.79,-0.79,43.28,0.04
292,Entry long,2025-08-13 00:00,Long Entry,4470.98,0.0223,99.702854,4.67,4.68,5.56,5.57,-0.79,-0.79,43.28,0.04
293,Exit short,2025-08-15 09:00,Mid Exit,4560.85,0.0218,99.592864,0.07,0.07,2.51,2.52,-2.99,-3.00,43.35,0.04
293,Entry short,2025-08-14 21:00,Short Entry,4568.48,0.0218,99.592864,0.07,0.07,2.51,2.52,-2.99,-3.00,43.35,0.04
294,Exit short,2025-08-16 07:00,Mid Exit,4473.01,0.0222,99.71685,0.32,0.32,2.79,2.79,-0.2,-0.20,43.67,0.04
294,Entry short,2025-08-15 23:00,Short Entry,4491.75,0.0222,99.71685,0.32,0.32,2.79,2.79,-0.2,-0.20,43.67,0.04
295,Exit short,2025-08-18 21:00,Mid Exit,4341.62,0.0231,99.762432,-0.63,-0.63,2.14,2.14,-0.68,-0.68,43.04,0.04
295,Entry short,2025-08-18 11:00,Short Entry,4318.72,0.0231,99.762432,-0.63,-0.63,2.14,2.14,-0.68,-0.68,43.04,0.04
296,Exit short,2025-08-19 18:00,Mid Exit,4280,0.0237,99.953091,-1.58,-1.58,0.55,0.55,-2.13,-2.13,41.45,0.04
296,Entry short,2025-08-19 12:00,Short Entry,4217.43,0.0237,99.953091,-1.58,-1.58,0.55,0.55,-2.13,-2.13,41.45,0.04
297,Exit short,2025-08-20 13:00,Mid Exit,4168.11,0.0241,99.802679,-0.75,-0.75,1.91,1.91,-1.19,-1.20,40.71,0.04
297,Entry short,2025-08-20 01:00,Short Entry,4141.19,0.0241,99.802679,-0.75,-0.75,1.91,1.91,-1.19,-1.20,40.71,0.04
298,Exit long,2025-08-21 08:00,Mid Exit,4334.5,0.023,99.91936,-0.33,-0.33,0.68,0.68,-0.64,-0.64,40.38,0.04
298,Entry long,2025-08-21 04:00,Long Entry,4344.32,0.023,99.91936,-0.33,-0.33,0.68,0.68,-0.64,-0.64,40.38,0.04
299,Exit long,2025-08-23 10:00,Mid Exit,4779.5,0.0216,99.614664,3.52,3.53,5.93,5.95,-0.06,-0.06,43.9,0.04
299,Entry long,2025-08-22 23:00,Long Entry,4611.79,0.0216,99.614664,3.52,3.53,5.93,5.95,-0.06,-0.06,43.9,0.04
300,Exit short,2025-08-23 17:00,Mid Exit,4717.76,0.0213,99.991998,-0.6,-0.60,0,0.00,-1.55,-1.55,43.3,0.04
300,Entry short,2025-08-23 12:00,Short Entry,4694.46,0.0213,99.991998,-0.6,-0.60,0,0.00,-1.55,-1.55,43.3,0.04
301,Exit short,2025-08-25 21:00,Mid Exit,4644.84,0.0212,99.6188,1.05,1.05,3.79,3.80,-1.64,-1.65,44.35,0.04
301,Entry short,2025-08-25 09:00,Short Entry,4699,0.0212,99.6188,1.05,1.05,3.79,3.80,-1.64,-1.65,44.35,0.04
302,Exit short,2025-08-26 10:00,Mid Exit,4418.83,0.0226,99.864202,-0.1,-0.10,2.41,2.41,-0.62,-0.63,44.25,0.04
302,Entry short,2025-08-26 04:00,Short Entry,4418.77,0.0226,99.864202,-0.1,-0.10,2.41,2.41,-0.62,-0.63,44.25,0.04
303,Exit short,2025-08-29 07:00,Mid Exit,4504.21,0.0224,99.974336,-1.02,-1.02,0.8,0.80,-1.18,-1.18,43.23,0.04
303,Entry short,2025-08-29 01:00,Short Entry,4463.14,0.0224,99.974336,-1.02,-1.02,0.8,0.80,-1.18,-1.18,43.23,0.04
304,Exit short,2025-08-30 04:00,Mid Exit,4338.79,0.023,99.64773,-0.24,-0.24,1.52,1.52,-2.9,-2.90,42.99,0.04
304,Entry short,2025-08-29 17:00,Short Entry,4332.51,0.023,99.64773,-0.24,-0.24,1.52,1.52,-2.9,-2.90,42.99,0.04
305,Exit short,2025-09-02 22:00,Mid Exit,4376.46,0.0233,99.615189,-2.46,-2.47,0.01,0.01,-2.76,-2.77,40.53,0.04
305,Entry short,2025-09-02 21:00,Short Entry,4275.33,0.0233,99.615189,-2.46,-2.47,0.01,0.01,-2.76,-2.77,40.53,0.04
306,Exit short,2025-09-05 06:00,Mid Exit,4316.38,0.0234,99.953568,-1.15,-1.15,0.15,0.15,-1.3,-1.30,39.38,0.04
306,Entry short,2025-09-05 03:00,Short Entry,4271.52,0.0234,99.953568,-1.15,-1.15,0.15,0.15,-1.3,-1.30,39.38,0.04
307,Exit short,2025-09-06 05:00,Mid Exit,4336.24,0.0234,99.941166,-1.63,-1.63,0.38,0.38,-1.69,-1.69,37.75,0.04
307,Entry short,2025-09-05 23:00,Short Entry,4270.99,0.0234,99.941166,-1.63,-1.63,0.38,0.38,-1.69,-1.69,37.75,0.04
308,Exit short,2025-09-22 21:00,Mid Exit,4190.36,0.023,99.66912,3.19,3.20,7.6,7.62,-0.42,-0.42,40.95,0.04
308,Entry short,2025-09-22 09:00,Short Entry,4333.44,0.023,99.66912,3.19,3.20,7.6,7.62,-0.42,-0.42,40.95,0.04
309,Exit short,2025-09-25 19:00,Mid Exit,4012.19,0.0249,99.604482,-0.4,-0.40,0.54,0.54,-1.34,-1.35,40.55,0.04
309,Entry short,2025-09-25 13:00,Short Entry,4000.18,0.0249,99.604482,-0.4,-0.40,0.54,0.54,-1.34,-1.35,40.55,0.04
310,Exit short,2025-09-26 08:00,Mid Exit,3873.1,0.026,99.76304,-1.04,-1.04,0.32,0.32,-2.91,-2.91,39.51,0.04
310,Entry short,2025-09-26 02:00,Short Entry,3837.04,0.026,99.76304,-1.04,-1.04,0.32,0.32,-2.91,-2.91,39.51,0.04
311,Exit long,2025-10-02 02:00,Mid Exit,4291.55,0.0232,99.955808,-0.49,-0.49,0.76,0.76,-0.8,-0.80,39.02,0.04
311,Entry long,2025-10-01 18:00,Long Entry,4308.44,0.0232,99.955808,-0.49,-0.49,0.76,0.76,-0.8,-0.80,39.02,0.04
312,Exit short,2025-10-08 09:00,Mid Exit,4469.3,0.0221,99.67763,0.81,0.81,1.89,1.90,-0.32,-0.32,39.82,0.04
312,Entry short,2025-10-08 00:00,Short Entry,4510.3,0.0221,99.67763,0.81,0.81,1.89,1.90,-0.32,-0.32,39.82,0.04
313,Exit short,2025-10-11 16:00,Mid Exit,3757.27,0.0243,99.641907,8.24,8.27,16.97,17.02,-0.91,-0.92,48.07,0.05
313,Entry short,2025-10-11 00:00,Short Entry,4100.49,0.0243,99.641907,8.24,8.27,16.97,17.02,-0.91,-0.92,48.07,0.05
314,Exit short,2025-10-12 11:00,Mid Exit,3732.37,0.027,99.73071,-1.14,-1.15,1.4,1.40,-1.91,-1.92,46.93,0.05
314,Entry short,2025-10-12 05:00,Short Entry,3693.73,0.027,99.73071,-1.14,-1.15,1.4,1.40,-1.91,-1.92,46.93,0.05
315,Exit long,2025-10-13 14:00,Mid Exit,4130,0.0251,99.731085,3.83,3.84,6.13,6.14,-0.3,-0.30,50.76,0.05
315,Entry long,2025-10-12 23:00,Long Entry,3973.35,0.0251,99.731085,3.83,3.84,6.13,6.14,-0.3,-0.30,50.76,0.05
316,Exit long,2025-10-14 10:00,Mid Exit,4209.89,0.0233,99.841199,-1.85,-1.85,0.14,0.14,-2.01,-2.01,48.91,0.05
316,Entry long,2025-10-14 05:00,Long Entry,4285.03,0.0233,99.841199,-1.85,-1.85,0.14,0.14,-2.01,-2.01,48.91,0.05
317,Exit short,2025-10-15 00:00,Mid Exit,4083.25,0.0244,99.98998,0.26,0.26,5.14,5.14,-0.7,-0.70,49.17,0.05
317,Entry short,2025-10-14 13:00,Short Entry,4097.95,0.0244,99.98998,0.26,0.26,5.14,5.14,-0.7,-0.70,49.17,0.05
318,Exit long,2025-10-15 09:00,Mid Exit,4117.74,0.0242,99.67617,-0.13,-0.13,0.62,0.62,-1.81,-1.82,49.04,0.05
318,Entry long,2025-10-15 03:00,Long Entry,4118.85,0.0242,99.67617,-0.13,-0.13,0.62,0.62,-1.81,-1.82,49.04,0.05
319,Exit short,2025-10-16 10:00,Mid Exit,4007.79,0.0249,99.795963,-0.1,-0.10,2.01,2.02,-0.72,-0.72,48.94,0.05
319,Entry short,2025-10-15 23:00,Short Entry,4007.87,0.0249,99.795963,-0.1,-0.10,2.01,2.02,-0.72,-0.72,48.94,0.05
320,Exit short,2025-10-17 09:00,Mid Exit,3925.8,0.0256,99.968768,-0.63,-0.63,2.06,2.06,-1.62,-1.62,48.31,0.05
320,Entry short,2025-10-17 00:00,Short Entry,3905.03,0.0256,99.968768,-0.63,-0.63,2.06,2.06,-1.62,-1.62,48.31,0.05
321,Exit short,2025-10-17 22:00,Mid Exit,3787.34,0.0266,99.877148,-0.97,-0.97,2.18,2.18,-1.72,-1.72,47.34,0.05
321,Entry short,2025-10-17 16:00,Short Entry,3754.78,0.0266,99.877148,-0.97,-0.97,2.18,2.18,-1.72,-1.72,47.34,0.05
322,Exit short,2025-10-21 19:00,Mid Exit,3882.27,0.0259,99.694798,-0.96,-0.96,0.24,0.24,-1.26,-1.26,46.39,0.05
322,Entry short,2025-10-21 13:00,Short Entry,3849.22,0.0259,99.694798,-0.96,-0.96,0.24,0.24,-1.26,-1.26,46.39,0.05
323,Exit long,2025-10-22 05:00,Mid Exit,3952.26,0.0245,99.970045,-3.24,-3.24,0.64,0.64,-3.64,-3.64,43.15,0.04
323,Entry long,2025-10-22 00:00,Long Entry,4080.41,0.0245,99.970045,-3.24,-3.24,0.64,0.64,-3.64,-3.64,43.15,0.04
324,Exit short,2025-10-22 15:00,Mid Exit,3851.54,0.0253,99.77561,2.23,2.24,3.2,3.20,-0.16,-0.16,45.38,0.05
324,Entry short,2025-10-22 06:00,Short Entry,3943.7,0.0253,99.77561,2.23,2.24,3.2,3.20,-0.16,-0.16,45.38,0.05
325,Exit short,2025-10-29 11:00,Mid Exit,4001.06,0.0251,99.8227,-0.7,-0.70,1.26,1.26,-0.78,-0.78,44.68,0.04
325,Entry short,2025-10-29 05:00,Short Entry,3977,0.0251,99.8227,-0.7,-0.70,1.26,1.26,-0.78,-0.78,44.68,0.04
326,Exit short,2025-10-31 07:00,Mid Exit,3781.93,0.0265,99.763225,-0.56,-0.56,2.25,2.26,-1.13,-1.13,44.12,0.04
326,Entry short,2025-10-30 22:00,Short Entry,3764.65,0.0265,99.763225,-0.56,-0.56,2.25,2.26,-1.13,-1.13,44.12,0.04
327,Exit long,2025-10-31 15:00,Mid Exit,3829.62,0.026,99.98248,-0.51,-0.51,0.64,0.64,-1.09,-1.09,43.61,0.04
327,Entry long,2025-10-31 10:00,Long Entry,3845.48,0.026,99.98248,-0.51,-0.51,0.64,0.64,-1.09,-1.09,43.61,0.04
328,Exit short,2025-11-03 22:00,Mid Exit,3718.47,0.0267,99.717558,0.33,0.34,2.21,2.21,-0.83,-0.83,43.94,0.04
328,Entry short,2025-11-03 12:00,Short Entry,3734.74,0.0267,99.717558,0.33,0.34,2.21,2.21,-0.83,-0.83,43.94,0.04
329,Exit short,2025-11-04 06:00,Mid Exit,3600.55,0.0278,99.729164,-0.47,-0.47,0.82,0.82,-2.66,-2.66,43.48,0.04
329,Entry short,2025-11-04 00:00,Short Entry,3587.38,0.0278,99.729164,-0.47,-0.47,0.82,0.82,-2.66,-2.66,43.48,0.04
330,Exit short,2025-11-04 20:00,Mid Exit,3527.78,0.0286,99.822866,-1.17,-1.17,0.82,0.82,-2.07,-2.07,42.3,0.04
330,Entry short,2025-11-04 14:00,Short Entry,3490.31,0.0286,99.822866,-1.17,-1.17,0.82,0.82,-2.07,-2.07,42.3,0.04
331,Exit short,2025-11-05 10:00,Mid Exit,3241.9,0.0296,99.798768,3.74,3.75,9.32,9.33,-0.08,-0.08,46.05,0.05
331,Entry short,2025-11-05 02:00,Short Entry,3371.58,0.0296,99.798768,3.74,3.75,9.32,9.33,-0.08,-0.08,46.05,0.05
332,Exit long,2025-11-06 07:00,Mid Exit,3422.95,0.0291,99.971013,-0.46,-0.46,1.22,1.22,-0.68,-0.68,45.58,0.05
332,Entry long,2025-11-06 01:00,Long Entry,3435.43,0.0291,99.971013,-0.46,-0.46,1.22,1.22,-0.68,-0.68,45.58,0.05
333,Exit short,2025-11-07 06:00,Mid Exit,3324.61,0.0305,99.90702,-1.59,-1.59,0.14,0.14,-2.37,-2.37,43.99,0.04
333,Entry short,2025-11-07 01:00,Short Entry,3275.64,0.0305,99.90702,-1.59,-1.59,0.14,0.14,-2.37,-2.37,43.99,0.04
334,Exit short,2025-11-08 01:00,Mid Exit,3307.47,0.0306,99.713466,-1.6,-1.60,1.96,1.96,-2.3,-2.30,42.39,0.04
334,Entry short,2025-11-07 20:00,Short Entry,3258.61,0.0306,99.713466,-1.6,-1.60,1.96,1.96,-2.3,-2.30,42.39,0.04
335,Exit long,2025-11-08 09:00,Mid Exit,3423.36,0.0291,99.662844,-0.14,-0.14,1.33,1.33,-0.63,-0.63,42.25,0.04
335,Entry long,2025-11-08 03:00,Long Entry,3424.84,0.0291,99.662844,-0.14,-0.14,1.33,1.33,-0.63,-0.63,42.25,0.04
336,Exit long,2025-11-13 00:00,Mid Exit,3426.33,0.0279,99.754218,-4.26,-4.27,0.08,0.08,-4.49,-4.50,37.99,0.04
336,Entry long,2025-11-12 22:00,Long Entry,3575.42,0.0279,99.754218,-4.26,-4.27,0.08,0.08,-4.49,-4.50,37.99,0.04
337,Exit short,2025-11-13 07:00,Mid Exit,3420.45,0.0294,99.90414,-0.76,-0.76,0.75,0.75,-1.72,-1.72,37.23,0.04
