Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
441,Entry long,2024-01-19 17:00,Long Entry,2471.78,0.0404,99.859912,0.7,0.71,1.35,1.35,-0.39,-0.39,-51.1,-0.05
442,Exit short,2024-01-20 04:00,Mid Exit,2483.21,0.0402,99.769164,-0.06,-0.06,0.14,0.14,-0.13,-0.13,-51.16,-0.05
442,Entry short,2024-01-20 03:00,Short Entry,2481.82,0.0402,99.769164,-0.06,-0.06,0.14,0.14,-0.13,-0.13,-51.16,-0.05
443,Exit long,2024-01-20 22:00,Mid Exit,2471.81,0.0404,99.815068,0.05,0.05,0.26,0.26,-0.68,-0.68,-51.11,-0.05
443,Entry long,2024-01-20 10:00,Long Entry,2470.67,0.0404,99.815068,0.05,0.05,0.26,0.26,-0.68,-0.68,-51.11,-0.05
444,Exit long,2024-01-23 22:00,Mid Exit,2225.99,0.0425,99.77215,-5.17,-5.18,0.12,0.12,-7.65,-7.67,-56.28,-0.06
444,Entry long,2024-01-23 05:00,Long Entry,2347.58,0.0425,99.77215,-5.17,-5.18,0.12,0.12,-7.65,-7.67,-56.28,-0.06
445,Exit short,2024-01-24 09:00,Mid Exit,2238.33,0.0449,99.78576,-0.72,-0.72,0.5,0.50,-1.08,-1.08,-56.99,-0.06
445,Entry short,2024-01-24 01:00,Short Entry,2222.4,0.0449,99.78576,-0.72,-0.72,0.5,0.50,-1.08,-1.08,-56.99,-0.06
446,Exit long,2024-01-24 23:00,Mid Exit,2234.62,0.045,99.93555,0.62,0.62,0.83,0.83,-0.07,-0.07,-56.37,-0.06
446,Entry long,2024-01-24 22:00,Long Entry,2220.79,0.045,99.93555,0.62,0.62,0.83,0.83,-0.07,-0.07,-56.37,-0.06
447,Exit long,2024-01-25 06:00,Mid Exit,2223.02,0.0451,99.947914,0.31,0.31,0.4,0.40,-0.62,-0.62,-56.06,-0.06
447,Entry long,2024-01-25 03:00,Long Entry,2216.14,0.0451,99.947914,0.31,0.31,0.4,0.40,-0.62,-0.62,-56.06,-0.06
448,Exit short,2024-01-25 09:00,Mid Exit,2221.88,0.0449,99.989606,0.23,0.23,0.34,0.34,-0.25,-0.25,-55.84,-0.06
448,Entry short,2024-01-25 07:00,Short Entry,2226.94,0.0449,99.989606,0.23,0.23,0.34,0.34,-0.25,-0.25,-55.84,-0.06
449,Exit long,2024-01-25 22:00,Mid Exit,2220.71,0.0452,99.92138,0.45,0.45,0.92,0.92,-0.34,-0.34,-55.38,-0.06
449,Entry long,2024-01-25 18:00,Long Entry,2210.65,0.0452,99.92138,0.45,0.45,0.92,0.92,-0.34,-0.34,-55.38,-0.06
450,Exit short,2024-01-26 06:00,Mid Exit,2212.46,0.0449,99.810455,0.47,0.47,0.59,0.59,-0.27,-0.27,-54.91,-0.05
450,Entry short,2024-01-26 03:00,Short Entry,2222.95,0.0449,99.810455,0.47,0.47,0.59,0.59,-0.27,-0.27,-54.91,-0.05
451,Exit short,2024-01-27 02:00,Mid Exit,2273.84,0.0445,99.97459,-1.21,-1.21,0.62,0.62,-1.63,-1.64,-56.13,-0.06
451,Entry short,2024-01-26 12:00,Short Entry,2246.62,0.0445,99.97459,-1.21,-1.21,0.62,0.62,-1.63,-1.64,-56.13,-0.06
452,Exit short,2024-01-28 12:00,Mid Exit,2275.82,0.0436,99.833536,0.61,0.61,0.96,0.97,-0.53,-0.53,-55.52,-0.06
452,Entry short,2024-01-28 05:00,Short Entry,2289.76,0.0436,99.833536,0.61,0.61,0.96,0.97,-0.53,-0.53,-55.52,-0.06
453,Exit long,2024-01-29 03:00,Mid Exit,2270.98,0.044,99.84304,0.08,0.08,0.37,0.37,-1.43,-1.44,-55.44,-0.06
453,Entry long,2024-01-28 15:00,Long Entry,2269.16,0.044,99.84304,0.08,0.08,0.37,0.37,-1.43,-1.44,-55.44,-0.06
454,Exit long,2024-01-30 10:00,Mid Exit,2314.13,0.0439,99.872061,1.72,1.72,2.31,2.32,-0.46,-0.46,-53.72,-0.05
454,Entry long,2024-01-29 15:00,Long Entry,2274.99,0.0439,99.872061,1.72,1.72,2.31,2.32,-0.46,-0.46,-53.72,-0.05
455,Exit short,2024-01-31 18:00,Mid Exit,2334.31,0.0428,99.7989,-0.11,-0.11,2.25,2.25,-0.78,-0.78,-53.83,-0.05
455,Entry short,2024-01-31 01:00,Short Entry,2331.75,0.0428,99.7989,-0.11,-0.11,2.25,2.25,-0.78,-0.78,-53.83,-0.05
456,Exit long,2024-02-01 11:00,Mid Exit,2265.62,0.0439,99.81543,-0.36,-0.36,0.17,0.17,-0.43,-0.43,-54.19,-0.05
456,Entry long,2024-02-01 06:00,Long Entry,2273.7,0.0439,99.81543,-0.36,-0.36,0.17,0.17,-0.43,-0.43,-54.19,-0.05
457,Exit short,2024-02-02 03:00,Mid Exit,2300.36,0.0437,99.997836,-0.53,-0.53,0.93,0.93,-1.39,-1.39,-54.72,-0.05
457,Entry short,2024-02-01 15:00,Short Entry,2288.28,0.0437,99.997836,-0.53,-0.53,0.93,0.93,-1.39,-1.39,-54.72,-0.05
458,Exit short,2024-02-03 08:00,Mid Exit,2307.33,0.043,99.90878,0.69,0.69,0.77,0.77,-0.001,0.00,-54.03,-0.05
458,Entry short,2024-02-03 05:00,Short Entry,2323.46,0.043,99.90878,0.69,0.69,0.77,0.77,-0.001,0.00,-54.03,-0.05
459,Exit long,2024-02-05 04:00,Mid Exit,2294.29,0.0434,99.947596,-0.38,-0.38,0.27,0.27,-1.53,-1.53,-54.4,-0.05
459,Entry long,2024-02-04 20:00,Long Entry,2302.94,0.0434,99.947596,-0.38,-0.38,0.27,0.27,-1.53,-1.53,-54.4,-0.05
460,Exit short,2024-02-05 16:00,Mid Exit,2300.31,0.0435,99.928635,-0.14,-0.14,0.36,0.36,-0.2,-0.20,-54.54,-0.05
460,Entry short,2024-02-05 15:00,Short Entry,2297.21,0.0435,99.928635,-0.14,-0.14,0.36,0.36,-0.2,-0.20,-54.54,-0.05
461,Exit long,2024-02-06 01:00,Mid Exit,2306.62,0.0434,99.905498,0.2,0.20,0.43,0.43,-0.1,-0.10,-54.34,-0.05
461,Entry long,2024-02-06 00:00,Long Entry,2301.97,0.0434,99.905498,0.2,0.20,0.43,0.43,-0.1,-0.10,-54.34,-0.05
462,Exit short,2024-02-07 04:00,Mid Exit,2359.79,0.0431,99.810549,-1.9,-1.90,0.38,0.38,-3.29,-3.29,-56.23,-0.06
462,Entry short,2024-02-06 03:00,Short Entry,2315.79,0.0431,99.810549,-1.9,-1.90,0.38,0.38,-3.29,-3.29,-56.23,-0.06
463,Exit long,2024-02-07 13:00,Mid Exit,2371.63,0.0423,99.858456,0.46,0.46,0.64,0.64,-0.03,-0.03,-55.77,-0.06
463,Entry long,2024-02-07 11:00,Long Entry,2360.72,0.0423,99.858456,0.46,0.46,0.64,0.64,-0.03,-0.03,-55.77,-0.06
464,Exit short,2024-02-08 06:00,Mid Exit,2419.21,0.0411,99.973695,0.54,0.54,0.58,0.58,-0.08,-0.08,-55.23,-0.06
464,Entry short,2024-02-08 03:00,Short Entry,2432.45,0.0411,99.973695,0.54,0.54,0.58,0.58,-0.08,-0.08,-55.23,-0.06
465,Exit short,2024-02-08 19:00,Mid Exit,2420.66,0.0412,99.851084,0.12,0.12,0.28,0.29,-0.51,-0.51,-55.11,-0.06
465,Entry short,2024-02-08 16:00,Short Entry,2423.57,0.0412,99.851084,0.12,0.12,0.28,0.29,-0.51,-0.51,-55.11,-0.06
466,Exit long,2024-02-10 01:00,Mid Exit,2497.29,0.0407,99.966933,1.67,1.67,2.95,2.95,-0.72,-0.72,-53.44,-0.05
466,Entry long,2024-02-09 02:00,Long Entry,2456.19,0.0407,99.966933,1.67,1.67,2.95,2.95,-0.72,-0.72,-53.44,-0.05
467,Exit short,2024-02-11 13:00,Mid Exit,2509.46,0.04,99.8024,-0.58,-0.58,0.12,0.12,-1.77,-1.77,-54.02,-0.05
467,Entry short,2024-02-10 22:00,Short Entry,2495.06,0.04,99.8024,-0.58,-0.58,0.12,0.12,-1.77,-1.77,-54.02,-0.05
468,Exit long,2024-02-12 00:00,Mid Exit,2514.02,0.04,99.9644,0.6,0.60,1.04,1.04,-0.09,-0.09,-53.42,-0.05
468,Entry long,2024-02-11 22:00,Long Entry,2499.11,0.04,99.9644,0.6,0.60,1.04,1.04,-0.09,-0.09,-53.42,-0.05
469,Exit long,2024-02-12 14:00,Mid Exit,2527.03,0.0401,99.786845,1.55,1.55,1.63,1.63,-0.26,-0.26,-51.88,-0.05
469,Entry long,2024-02-12 12:00,Long Entry,2488.45,0.0401,99.786845,1.55,1.55,1.63,1.63,-0.26,-0.26,-51.88,-0.05
470,Exit short,2024-02-13 14:00,Mid Exit,2634.64,0.0377,99.831862,0.5,0.51,2.35,2.35,-1.51,-1.51,-51.37,-0.05
470,Entry short,2024-02-13 04:00,Short Entry,2648.06,0.0377,99.831862,0.5,0.51,2.35,2.35,-1.51,-1.51,-51.37,-0.05
471,Exit long,2024-02-14 02:00,Mid Exit,2634.62,0.0378,99.823374,-0.24,-0.24,0.04,0.04,-0.82,-0.82,-51.61,-0.05
471,Entry long,2024-02-13 23:00,Long Entry,2640.83,0.0378,99.823374,-0.24,-0.24,0.04,0.04,-0.82,-0.82,-51.61,-0.05
472,Exit short,2024-02-14 04:00,Mid Exit,2627.64,0.0379,99.983232,0.39,0.39,0.64,0.64,-0.15,-0.15,-51.21,-0.05
472,Entry short,2024-02-14 03:00,Short Entry,2638.08,0.0379,99.983232,0.39,0.39,0.64,0.64,-0.15,-0.15,-51.21,-0.05
473,Exit short,2024-02-15 07:00,Mid Exit,2773.93,0.0377,99.764756,-4.81,-4.82,0,0.00,-6.9,-6.92,-56.03,-0.06
473,Entry short,2024-02-14 06:00,Short Entry,2646.28,0.0377,99.764756,-4.81,-4.82,0,0.00,-6.9,-6.92,-56.03,-0.06
474,Exit short,2024-02-16 00:00,Mid Exit,2839.85,0.0357,99.802563,-1.58,-1.58,0.11,0.11,-1.75,-1.75,-57.61,-0.06
474,Entry short,2024-02-15 21:00,Short Entry,2795.59,0.0357,99.802563,-1.58,-1.58,0.11,0.11,-1.75,-1.75,-57.61,-0.06
475,Exit short,2024-02-16 09:00,Mid Exit,2811.01,0.0352,99.960256,1.01,1.01,1.56,1.56,-0.53,-0.53,-56.6,-0.06
475,Entry short,2024-02-16 04:00,Short Entry,2839.78,0.0352,99.960256,1.01,1.01,1.56,1.56,-0.53,-0.53,-56.6,-0.06
476,Exit long,2024-02-17 01:00,Mid Exit,2788.12,0.0357,99.882174,-0.35,-0.35,0.05,0.05,-0.69,-0.69,-56.94,-0.06
476,Entry long,2024-02-17 00:00,Long Entry,2797.82,0.0357,99.882174,-0.35,-0.35,0.05,0.05,-0.69,-0.69,-56.94,-0.06
477,Exit long,2024-02-17 21:00,Mid Exit,2787.72,0.0361,99.993751,0.64,0.64,1.24,1.24,-0.13,-0.13,-56.3,-0.06
477,Entry long,2024-02-17 17:00,Long Entry,2769.91,0.0361,99.993751,0.64,0.64,1.24,1.24,-0.13,-0.13,-56.3,-0.06
478,Exit short,2024-02-19 16:00,Mid Exit,2899.6,0.0359,99.846157,-4.25,-4.26,0.59,0.59,-5.7,-5.71,-60.55,-0.06
478,Entry short,2024-02-18 01:00,Short Entry,2781.23,0.0359,99.846157,-4.25,-4.26,0.59,0.59,-5.7,-5.71,-60.55,-0.06
479,Exit short,2024-02-20 03:00,Mid Exit,2908.89,0.0342,99.980964,0.5,0.50,0.57,0.57,-0.33,-0.33,-60.06,-0.06
479,Entry short,2024-02-20 01:00,Short Entry,2923.42,0.0342,99.980964,0.5,0.50,0.57,0.57,-0.33,-0.33,-60.06,-0.06
480,Exit long,2024-02-20 11:00,Mid Exit,2937.2,0.0341,99.783761,0.37,0.37,0.61,0.62,-1.79,-1.80,-59.68,-0.06
480,Entry long,2024-02-20 04:00,Long Entry,2926.21,0.0341,99.783761,0.37,0.37,0.61,0.62,-1.79,-1.80,-59.68,-0.06
481,Exit short,2024-02-20 15:00,Mid Exit,2926.95,0.034,99.99026,0.47,0.47,1.35,1.35,-0.05,-0.05,-59.21,-0.06
481,Entry short,2024-02-20 14:00,Short Entry,2940.89,0.034,99.99026,0.47,0.47,1.35,1.35,-0.05,-0.05,-59.21,-0.06
482,Exit long,2024-02-20 18:00,Mid Exit,2932.22,0.0342,99.814752,0.47,0.47,0.49,0.49,-0.3,-0.30,-58.74,-0.06
482,Entry long,2024-02-20 17:00,Long Entry,2918.56,0.0342,99.814752,0.47,0.47,0.49,0.49,-0.3,-0.30,-58.74,-0.06
483,Exit short,2024-02-21 05:00,Mid Exit,2977.78,0.0331,99.869651,1.3,1.31,1.44,1.44,-0.09,-0.09,-57.44,-0.06
483,Entry short,2024-02-20 23:00,Short Entry,3017.21,0.0331,99.869651,1.3,1.31,1.44,1.44,-0.09,-0.09,-57.44,-0.06
484,Exit long,2024-02-21 19:00,Mid Exit,2913.65,0.0341,99.9812,-0.63,-0.63,0.14,0.14,-1.57,-1.57,-58.06,-0.06
484,Entry long,2024-02-21 16:00,Long Entry,2932,0.0341,99.9812,-0.63,-0.63,0.14,0.14,-1.57,-1.57,-58.06,-0.06
485,Exit short,2024-02-22 17:00,Mid Exit,2986.87,0.0343,99.856904,-2.59,-2.60,0.02,0.02,-4.28,-4.28,-60.66,-0.06
485,Entry short,2024-02-22 01:00,Short Entry,2911.28,0.0343,99.856904,-2.59,-2.60,0.02,0.02,-4.28,-4.28,-60.66,-0.06
486,Exit long,2024-02-22 22:00,Mid Exit,2989.19,0.0331,99.821325,-0.88,-0.88,0.04,0.04,-1.54,-1.55,-61.54,-0.06
486,Entry long,2024-02-22 20:00,Long Entry,3015.75,0.0331,99.821325,-0.88,-0.88,0.04,0.04,-1.54,-1.55,-61.54,-0.06
487,Exit long,2024-02-23 17:00,Mid Exit,2946.52,0.0337,99.78233,-0.49,-0.49,0.3,0.30,-1.83,-1.83,-62.02,-0.06
487,Entry long,2024-02-23 05:00,Long Entry,2960.9,0.0337,99.78233,-0.49,-0.49,0.3,0.30,-1.83,-1.83,-62.02,-0.06
488,Exit short,2024-02-26 07:00,Mid Exit,3089.35,0.0337,99.752337,-4.36,-4.37,0.24,0.24,-6.13,-6.14,-66.38,-0.07
488,Entry short,2024-02-24 10:00,Short Entry,2960.01,0.0337,99.752337,-4.36,-4.37,0.24,0.24,-6.13,-6.14,-66.38,-0.07
489,Exit long,2024-02-26 14:00,Mid Exit,3105.93,0.0326,99.937582,1.31,1.32,1.45,1.45,-0.21,-0.21,-65.07,-0.07
489,Entry long,2024-02-26 12:00,Long Entry,3065.57,0.0326,99.937582,1.31,1.32,1.45,1.45,-0.21,-0.21,-65.07,-0.07
490,Exit short,2024-02-27 19:00,Mid Exit,3253.64,0.0306,99.721728,0.16,0.16,1.65,1.65,-1.03,-1.03,-64.91,-0.06
490,Entry short,2024-02-27 11:00,Short Entry,3258.88,0.0306,99.721728,0.16,0.16,1.65,1.65,-1.03,-1.03,-64.91,-0.06
491,Exit short,2024-02-28 18:00,Mid Exit,3322.06,0.0307,99.943543,-2.04,-2.05,3.15,3.15,-7.57,-7.57,-66.95,-0.07
491,Entry short,2024-02-28 05:00,Short Entry,3255.49,0.0307,99.943543,-2.04,-2.05,3.15,3.15,-7.57,-7.57,-66.95,-0.07
492,Exit long,2024-02-29 03:00,Mid Exit,3411.47,0.03,99.8022,2.54,2.55,4.47,4.48,-0.12,-0.12,-64.41,-0.06
492,Entry long,2024-02-28 21:00,Long Entry,3326.74,0.03,99.8022,2.54,2.55,4.47,4.48,-0.12,-0.12,-64.41,-0.06
493,Exit short,2024-02-29 15:00,Mid Exit,3470.42,0.0287,99.813434,0.21,0.21,0.88,0.89,-1.53,-1.53,-64.2,-0.06
493,Entry short,2024-02-29 10:00,Short Entry,3477.82,0.0287,99.813434,0.21,0.21,0.88,0.89,-1.53,-1.53,-64.2,-0.06
494,Exit long,2024-03-01 04:00,Mid Exit,3380.85,0.0296,99.792256,0.28,0.28,0.44,0.44,-0.08,-0.08,-63.92,-0.06
494,Entry long,2024-03-01 03:00,Long Entry,3371.36,0.0296,99.792256,0.28,0.28,0.44,0.44,-0.08,-0.08,-63.92,-0.06
495,Exit long,2024-03-01 07:00,Mid Exit,3367.73,0.0295,99.98376,-0.64,-0.64,0.28,0.28,-0.68,-0.68,-64.56,-0.06
495,Entry long,2024-03-01 06:00,Long Entry,3389.28,0.0295,99.98376,-0.64,-0.64,0.28,0.28,-0.68,-0.68,-64.56,-0.06
496,Exit short,2024-03-01 19:00,Mid Exit,3431.14,0.0293,99.892783,-0.64,-0.64,0.86,0.86,-1.32,-1.32,-65.2,-0.07
496,Entry short,2024-03-01 10:00,Short Entry,3409.31,0.0293,99.892783,-0.64,-0.64,0.86,0.86,-1.32,-1.32,-65.2,-0.07
497,Exit short,2024-03-01 23:00,Mid Exit,3435.82,0.0291,99.805725,-0.18,-0.18,0.07,0.08,-0.66,-0.66,-65.38,-0.07
497,Entry short,2024-03-01 21:00,Short Entry,3429.75,0.0291,99.805725,-0.18,-0.18,0.07,0.08,-0.66,-0.66,-65.38,-0.07
498,Exit short,2024-03-02 04:00,Mid Exit,3430.32,0.029,99.92791,0.45,0.45,0.46,0.46,-0.09,-0.09,-64.93,-0.06
498,Entry short,2024-03-02 03:00,Short Entry,3445.79,0.029,99.92791,0.45,0.45,0.46,0.46,-0.09,-0.09,-64.93,-0.06
499,Exit long,2024-03-02 18:00,Mid Exit,3434,0.0291,99.661971,0.27,0.27,0.32,0.32,-0.81,-0.81,-64.66,-0.06
499,Entry long,2024-03-02 12:00,Long Entry,3424.81,0.0291,99.661971,0.27,0.27,0.32,0.32,-0.81,-0.81,-64.66,-0.06
500,Exit short,2024-03-04 05:00,Mid Exit,3467.55,0.0286,99.872916,0.7,0.70,0.98,0.99,-0.02,-0.02,-63.96,-0.06
500,Entry short,2024-03-04 02:00,Short Entry,3492.06,0.0286,99.872916,0.7,0.70,0.98,0.99,-0.02,-0.02,-63.96,-0.06
501,Exit short,2024-03-05 16:00,Mid Exit,3695,0.0285,99.76368,-5.54,-5.56,1.15,1.16,-9.33,-9.35,-69.51,-0.07
501,Entry short,2024-03-04 10:00,Short Entry,3500.48,0.0285,99.76368,-5.54,-5.56,1.15,1.16,-9.33,-9.35,-69.51,-0.07
502,Exit long,2024-03-07 00:00,Mid Exit,3841.61,0.0273,99.729084,5.15,5.16,6.92,6.93,-0.07,-0.07,-64.36,-0.06
502,Entry long,2024-03-06 04:00,Long Entry,3653.08,0.0273,99.729084,5.15,5.16,6.92,6.93,-0.07,-0.07,-64.36,-0.06
503,Exit short,2024-03-08 16:00,Mid Exit,3908.63,0.0263,99.646492,-3.15,-3.16,1.38,1.38,-5.64,-5.66,-67.51,-0.07
503,Entry short,2024-03-07 02:00,Short Entry,3788.84,0.0263,99.646492,-3.15,-3.16,1.38,1.38,-5.64,-5.66,-67.51,-0.07
504,Exit long,2024-03-09 07:00,Mid Exit,3928.92,0.0256,99.985664,0.59,0.59,1.03,1.03,-0.1,-0.10,-66.92,-0.07
504,Entry long,2024-03-09 01:00,Long Entry,3905.69,0.0256,99.985664,0.59,0.59,1.03,1.03,-0.1,-0.10,-66.92,-0.07
505,Exit short,2024-03-09 12:00,Mid Exit,3921.02,0.0254,99.666806,0.07,0.07,0.86,0.86,-0.01,-0.01,-66.85,-0.07
505,Entry short,2024-03-09 09:00,Short Entry,3923.89,0.0254,99.666806,0.07,0.07,0.86,0.86,-0.01,-0.01,-66.85,-0.07
506,Exit long,2024-03-10 00:00,Mid Exit,3912.44,0.0256,99.657216,0.5,0.50,0.73,0.74,-0.33,-0.33,-66.35,-0.07
506,Entry long,2024-03-09 18:00,Long Entry,3892.86,0.0256,99.657216,0.5,0.50,0.73,0.74,-0.33,-0.33,-66.35,-0.07
507,Exit short,2024-03-10 13:00,Mid Exit,3901.72,0.0253,99.741455,1.03,1.03,1.37,1.38,-0.24,-0.24,-65.32,-0.07
507,Entry short,2024-03-10 10:00,Short Entry,3942.35,0.0253,99.741455,1.03,1.03,1.37,1.38,-0.24,-0.24,-65.32,-0.07
508,Exit long,2024-03-11 07:00,Mid Exit,4013.37,0.0255,99.661905,2.68,2.69,3.03,3.04,-4.83,-4.84,-62.64,-0.06
508,Entry long,2024-03-10 16:00,Long Entry,3908.31,0.0255,99.661905,2.68,2.69,3.03,3.04,-4.83,-4.84,-62.64,-0.06
509,Exit short,2024-03-11 19:00,Mid Exit,4036.12,0.0247,99.874944,0.18,0.18,0.29,0.29,-1.28,-1.28,-62.46,-0.06
509,Entry short,2024-03-11 17:00,Short Entry,4043.52,0.0247,99.874944,0.18,0.18,0.29,0.29,-1.28,-1.28,-62.46,-0.06
510,Exit short,2024-03-12 03:00,Mid Exit,4033.31,0.0246,99.937008,0.72,0.72,0.94,0.94,-0.3,-0.30,-61.74,-0.06
510,Entry short,2024-03-12 00:00,Short Entry,4062.48,0.0246,99.937008,0.72,0.72,0.94,0.94,-0.3,-0.30,-61.74,-0.06
511,Exit long,2024-03-13 01:00,Mid Exit,4025.58,0.0248,99.85472,-0.02,-0.02,0.88,0.88,-4.82,-4.83,-61.77,-0.06
511,Entry long,2024-03-12 12:00,Long Entry,4026.4,0.0248,99.85472,-0.02,-0.02,0.88,0.88,-4.82,-4.83,-61.77,-0.06
512,Exit short,2024-03-13 12:00,Mid Exit,4009.87,0.0246,99.722004,1.08,1.08,1.2,1.20,-0.11,-0.11,-60.69,-0.06
512,Entry short,2024-03-13 11:00,Short Entry,4053.74,0.0246,99.722004,1.08,1.08,1.2,1.20,-0.11,-0.11,-60.69,-0.06
513,Exit long,2024-03-13 23:00,Mid Exit,4008.76,0.025,99.65925,0.56,0.56,0.72,0.73,-0.01,-0.01,-60.13,-0.06
513,Entry long,2024-03-13 22:00,Long Entry,3986.37,0.025,99.65925,0.56,0.56,0.72,0.73,-0.01,-0.01,-60.13,-0.06
514,Exit long,2024-03-14 23:00,Mid Exit,3884.99,0.0251,99.71728,-2.21,-2.21,0.75,0.76,-6.22,-6.24,-62.33,-0.06
514,Entry long,2024-03-14 05:00,Long Entry,3972.8,0.0251,99.71728,-2.21,-2.21,0.75,0.76,-6.22,-6.24,-62.33,-0.06
515,Exit long,2024-03-15 18:00,Mid Exit,3790.39,0.0268,99.871004,1.71,1.71,1.76,1.76,-1.73,-1.74,-60.62,-0.06
515,Entry long,2024-03-15 13:00,Long Entry,3726.53,0.0268,99.871004,1.71,1.71,1.76,1.76,-1.73,-1.74,-60.62,-0.06
516,Exit short,2024-03-15 20:00,Mid Exit,3632.19,0.0271,99.999,1.57,1.57,2.28,2.28,-0.0005,0.00,-59.06,-0.06
516,Entry short,2024-03-15 19:00,Short Entry,3690,0.0271,99.999,1.57,1.57,2.28,2.28,-0.0005,0.00,-59.06,-0.06
517,Exit short,2024-03-16 08:00,Mid Exit,3722.23,0.0268,99.916832,0.16,0.16,0.95,0.95,-0.44,-0.44,-58.9,-0.06
517,Entry short,2024-03-16 04:00,Short Entry,3728.24,0.0268,99.916832,0.16,0.16,0.95,0.95,-0.44,-0.44,-58.9,-0.06
518,Exit long,2024-03-17 09:00,Mid Exit,3558.35,0.0271,99.768379,-3.34,-3.35,0.05,0.05,-7.23,-7.25,-62.24,-0.06
518,Entry long,2024-03-16 15:00,Long Entry,3681.49,0.0271,99.768379,-3.34,-3.35,0.05,0.05,-7.23,-7.25,-62.24,-0.06
519,Exit short,2024-03-17 12:00,Mid Exit,3543.42,0.0279,99.950913,1.09,1.09,1.41,1.41,-0.63,-0.63,-61.15,-0.06
519,Entry short,2024-03-17 11:00,Short Entry,3582.47,0.0279,99.950913,1.09,1.09,1.41,1.41,-0.63,-0.63,-61.15,-0.06
520,Exit short,2024-03-18 11:00,Mid Exit,3600.76,0.0279,99.906273,-0.56,-0.56,0.8,0.80,-1.81,-1.82,-61.7,-0.06
520,Entry short,2024-03-18 00:00,Short Entry,3580.87,0.0279,99.906273,-0.56,-0.56,0.8,0.80,-1.81,-1.82,-61.7,-0.06
521,Exit long,2024-03-19 18:00,Mid Exit,3318.8,0.0283,99.713069,-5.79,-5.81,0.81,0.81,-9.01,-9.04,-67.5,-0.07
521,Entry long,2024-03-18 23:00,Long Entry,3523.43,0.0283,99.713069,-5.79,-5.81,0.81,0.81,-9.01,-9.04,-67.5,-0.07
522,Exit short,2024-03-19 22:00,Mid Exit,3213.95,0.0303,99.778203,2.39,2.40,3.18,3.19,-0.18,-0.18,-65.1,-0.07
522,Entry short,2024-03-19 21:00,Short Entry,3293.01,0.0303,99.778203,2.39,2.40,3.18,3.19,-0.18,-0.18,-65.1,-0.07
523,Exit long,2024-03-20 09:00,Mid Exit,3236.71,0.0308,99.707916,-0.02,-0.02,0.89,0.90,-5.61,-5.63,-65.12,-0.07
523,Entry long,2024-03-20 00:00,Long Entry,3237.27,0.0308,99.707916,-0.02,-0.02,0.89,0.90,-5.61,-5.63,-65.12,-0.07
524,Exit short,2024-03-21 15:00,Mid Exit,3500.83,0.0309,99.910824,-8.27,-8.27,2.82,2.83,-11.04,-11.05,-73.38,-0.07
524,Entry short,2024-03-20 10:00,Short Entry,3233.36,0.0309,99.910824,-8.27,-8.27,2.82,2.83,-11.04,-11.05,-73.38,-0.07
525,Exit long,2024-03-22 03:00,Mid Exit,3524.94,0.0285,99.942945,0.52,0.52,0.71,0.71,-1.47,-1.47,-72.87,-0.07
525,Entry long,2024-03-21 21:00,Long Entry,3506.77,0.0285,99.942945,0.52,0.52,0.71,0.71,-1.47,-1.47,-72.87,-0.07
526,Exit short,2024-03-22 09:00,Mid Exit,3469.22,0.0284,99.812368,1.29,1.29,1.6,1.60,-0.36,-0.36,-71.58,-0.07
526,Entry short,2024-03-22 07:00,Short Entry,3514.52,0.0284,99.812368,1.29,1.29,1.6,1.60,-0.36,-0.36,-71.58,-0.07
527,Exit long,2024-03-23 00:00,Mid Exit,3321,0.0299,99.8361,-0.54,-0.54,0.01,0.01,-0.64,-0.64,-72.12,-0.07
527,Entry long,2024-03-22 23:00,Long Entry,3339,0.0299,99.8361,-0.54,-0.54,0.01,0.01,-0.64,-0.64,-72.12,-0.07
528,Exit long,2024-03-23 06:00,Mid Exit,3343.65,0.03,99.9,0.41,0.41,0.59,0.59,-0.38,-0.38,-71.71,-0.07
528,Entry long,2024-03-23 04:00,Long Entry,3330,0.03,99.9,0.41,0.41,0.59,0.59,-0.38,-0.38,-71.71,-0.07
529,Exit short,2024-03-23 23:00,Mid Exit,3330.96,0.0297,99.672012,0.74,0.74,0.83,0.83,-2.44,-2.45,-70.97,-0.07
529,Entry short,2024-03-23 09:00,Short Entry,3355.96,0.0297,99.672012,0.74,0.74,0.83,0.83,-2.44,-2.45,-70.97,-0.07
530,Exit long,2024-03-24 09:00,Mid Exit,3367.27,0.0295,99.69997,-0.37,-0.37,0.05,0.05,-0.59,-0.60,-71.34,-0.07
530,Entry long,2024-03-24 08:00,Long Entry,3379.66,0.0295,99.69997,-0.37,-0.37,0.05,0.05,-0.59,-0.60,-71.34,-0.07
531,Exit short,2024-03-26 03:00,Mid Exit,3626.56,0.0296,99.99916,-7.35,-7.35,1.3,1.30,-8.49,-8.49,-78.69,-0.08
531,Entry short,2024-03-24 10:00,Short Entry,3378.35,0.0296,99.99916,-7.35,-7.35,1.3,1.30,-8.49,-8.49,-78.69,-0.08
532,Exit short,2024-03-26 13:00,Mid Exit,3611.49,0.0275,99.947925,0.63,0.63,1.03,1.03,-0.62,-0.62,-78.06,-0.08
