Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
1,Exit long,2023-01-02 09:00,Mid Exit,1197.78,0.0833,99.988322,-0.31,-0.31,0.32,0.32,-0.33,-0.33,-0.31,0.00
1,Entry long,2023-01-02 02:00,Long Entry,1200.34,0.0833,99.988322,-0.31,-0.31,0.32,0.32,-0.33,-0.33,-0.31,0.00
2,Exit short,2023-01-02 12:00,Mid Exit,1201.43,0.0837,99.983835,-0.68,-0.68,0.02,0.02,-0.78,-0.78,-0.99,0.00
2,Entry short,2023-01-02 10:00,Short Entry,1194.55,0.0837,99.983835,-0.68,-0.68,0.02,0.02,-0.78,-0.78,-0.99,0.00
3,Exit long,2023-01-03 07:00,Mid Exit,1214.33,0.0824,99.937192,0.02,0.02,0.95,0.95,-0.28,-0.28,-0.97,0.00
3,Entry long,2023-01-02 16:00,Long Entry,1212.83,0.0824,99.937192,0.02,0.02,0.95,0.95,-0.28,-0.28,-0.97,0.00
4,Exit short,2023-01-03 14:00,Mid Exit,1217.34,0.0823,99.882572,-0.4,-0.40,0.06,0.06,-0.37,-0.37,-1.37,0.00
4,Entry short,2023-01-03 10:00,Short Entry,1213.64,0.0823,99.882572,-0.4,-0.40,0.06,0.06,-0.37,-0.37,-1.37,0.00
5,Exit short,2023-01-04 08:00,Mid Exit,1214.22,0.0826,99.932784,-0.46,-0.46,0.51,0.51,-0.64,-0.64,-1.83,0.00
5,Entry short,2023-01-03 23:00,Short Entry,1209.84,0.0826,99.932784,-0.46,-0.46,0.51,0.51,-0.64,-0.64,-1.83,0.00
6,Exit long,2023-01-05 05:00,Mid Exit,1250.78,0.0817,99.970571,2.12,2.12,4.15,4.15,-0.05,-0.05,0.28,0.00
6,Entry long,2023-01-04 10:00,Long Entry,1223.63,0.0817,99.970571,2.12,2.12,4.15,4.15,-0.05,-0.05,0.28,0.00
7,Exit short,2023-01-05 20:00,Mid Exit,1255.35,0.0799,99.916548,-0.49,-0.49,0.39,0.39,-0.48,-0.48,-0.2,0.00
7,Entry short,2023-01-05 15:00,Short Entry,1250.52,0.0799,99.916548,-0.49,-0.49,0.39,0.39,-0.48,-0.48,-0.2,0.00
8,Exit short,2023-01-06 03:00,Mid Exit,1250.81,0.0802,99.975716,-0.44,-0.44,0.3,0.30,-0.54,-0.54,-0.64,0.00
8,Entry short,2023-01-05 22:00,Short Entry,1246.58,0.0802,99.975716,-0.44,-0.44,0.3,0.30,-0.54,-0.54,-0.64,0.00
9,Exit short,2023-01-06 22:00,Mid Exit,1250.35,0.0801,99.92475,-0.33,-0.33,1.11,1.11,-0.56,-0.56,-0.97,0.00
9,Entry short,2023-01-06 15:00,Short Entry,1247.5,0.0801,99.92475,-0.33,-0.33,1.11,1.11,-0.56,-0.56,-0.97,0.00
10,Exit long,2023-01-07 13:00,Mid Exit,1264.16,0.0792,99.988416,0.03,0.03,1.16,1.16,-0.29,-0.29,-0.94,0.00
10,Entry long,2023-01-07 00:00,Long Entry,1262.48,0.0792,99.988416,0.03,0.03,1.16,1.16,-0.29,-0.29,-0.94,0.00
11,Exit short,2023-01-08 00:00,Mid Exit,1264.5,0.0791,99.934149,-0.19,-0.19,0.18,0.18,-0.19,-0.19,-1.12,0.00
11,Entry short,2023-01-07 19:00,Short Entry,1263.39,0.0791,99.934149,-0.19,-0.19,0.18,0.18,-0.19,-0.19,-1.12,0.00
12,Exit short,2023-01-08 04:00,Mid Exit,1264.82,0.0792,99.965448,-0.31,-0.31,0.02,0.02,-0.33,-0.33,-1.43,0.00
12,Entry short,2023-01-08 01:00,Short Entry,1262.19,0.0792,99.965448,-0.31,-0.31,0.02,0.02,-0.33,-0.33,-1.43,0.00
13,Exit short,2023-01-08 14:00,Mid Exit,1263.41,0.0793,99.974303,-0.31,-0.31,0.12,0.12,-0.26,-0.26,-1.75,0.00
13,Entry short,2023-01-08 09:00,Short Entry,1260.71,0.0793,99.974303,-0.31,-0.31,0.12,0.12,-0.26,-0.26,-1.75,0.00
14,Exit short,2023-01-08 22:00,Mid Exit,1262.91,0.0793,99.984612,-0.26,-0.26,0,0.00,-0.23,-0.23,-2.01,0.00
14,Entry short,2023-01-08 20:00,Short Entry,1260.84,0.0793,99.984612,-0.26,-0.26,0,0.00,-0.23,-0.23,-2.01,0.00
15,Exit long,2023-01-09 01:00,Mid Exit,1263.46,0.079,99.99662,-0.28,-0.28,1.07,1.07,-0.43,-0.43,-2.29,0.00
15,Entry long,2023-01-08 23:00,Long Entry,1265.78,0.079,99.99662,-0.28,-0.28,1.07,1.07,-0.43,-0.43,-2.29,0.00
16,Exit long,2023-01-10 05:00,Mid Exit,1321.74,0.0775,99.9471,2.39,2.39,4.24,4.24,-0.42,-0.42,0.09,0.00
16,Entry long,2023-01-09 08:00,Long Entry,1289.64,0.0775,99.9471,2.39,2.39,4.24,4.24,-0.42,-0.42,0.09,0.00
17,Exit long,2023-01-11 07:00,Mid Exit,1333.91,0.0745,99.906735,-0.63,-0.63,0.52,0.52,-0.58,-0.58,-0.54,0.00
17,Entry long,2023-01-11 03:00,Long Entry,1341.03,0.0745,99.906735,-0.63,-0.63,0.52,0.52,-0.58,-0.58,-0.54,0.00
18,Exit short,2023-01-11 19:00,Mid Exit,1335.51,0.0752,99.982912,-0.55,-0.55,0.22,0.22,-0.65,-0.65,-1.08,0.00
18,Entry short,2023-01-11 11:00,Short Entry,1329.56,0.0752,99.982912,-0.55,-0.55,0.22,0.22,-0.65,-0.65,-1.08,0.00
19,Exit short,2023-01-12 03:00,Mid Exit,1337.16,0.0756,99.979488,-1.21,-1.21,0.07,0.07,-1.77,-1.77,-2.3,0.00
19,Entry short,2023-01-12 00:00,Short Entry,1322.48,0.0756,99.979488,-1.21,-1.21,0.07,0.07,-1.77,-1.77,-2.3,0.00
20,Exit long,2023-01-12 21:00,Mid Exit,1399.88,0.0719,99.887075,0.66,0.66,2.14,2.14,-0.31,-0.31,-1.63,0.00
20,Entry long,2023-01-12 08:00,Long Entry,1389.25,0.0719,99.887075,0.66,0.66,2.14,2.14,-0.31,-0.31,-1.63,0.00
21,Exit short,2023-01-13 02:00,Mid Exit,1428.74,0.0724,99.993812,-3.55,-3.55,0.05,0.05,-3.99,-3.99,-5.18,-0.01
21,Entry short,2023-01-12 23:00,Short Entry,1381.13,0.0724,99.993812,-3.55,-3.55,0.05,0.05,-3.99,-3.99,-5.18,-0.01
22,Exit short,2023-01-14 00:00,Mid Exit,1421.3,0.0712,99.98616,-1.31,-1.31,0.11,0.11,-1.52,-1.52,-6.49,-0.01
22,Entry short,2023-01-13 22:00,Short Entry,1404.3,0.0712,99.98616,-1.31,-1.31,0.11,0.11,-1.52,-1.52,-6.49,-0.01
23,Exit long,2023-01-14 18:00,Mid Exit,1524.49,0.0687,99.97224,4.66,4.66,12.98,12.98,-0.99,-0.99,-1.83,0.00
23,Entry long,2023-01-14 06:00,Long Entry,1455.2,0.0687,99.97224,4.66,4.66,12.98,12.98,-0.99,-0.99,-1.83,0.00
24,Exit short,2023-01-15 06:00,Mid Exit,1539.44,0.0655,99.852785,-1.08,-1.08,0.39,0.39,-1.26,-1.26,-2.91,0.00
24,Entry short,2023-01-14 23:00,Short Entry,1524.47,0.0655,99.852785,-1.08,-1.08,0.39,0.39,-1.26,-1.26,-2.91,0.00
25,Exit long,2023-01-15 09:00,Mid Exit,1528.91,0.0644,99.957172,-1.59,-1.59,0.13,0.13,-2.38,-2.38,-4.51,0.00
25,Entry long,2023-01-15 07:00,Long Entry,1552.13,0.0644,99.957172,-1.59,-1.59,0.13,0.13,-2.38,-2.38,-4.51,0.00
26,Exit short,2023-01-15 18:00,Mid Exit,1534.67,0.0656,99.943568,-0.83,-0.83,0.39,0.39,-0.84,-0.84,-5.34,-0.01
26,Entry short,2023-01-15 11:00,Short Entry,1523.53,0.0656,99.943568,-0.83,-0.83,0.39,0.39,-0.84,-0.84,-5.34,-0.01
27,Exit long,2023-01-16 17:00,Mid Exit,1538.58,0.0641,99.840878,-1.32,-1.32,1.8,1.81,-2.46,-2.46,-6.66,-0.01
27,Entry long,2023-01-16 00:00,Long Entry,1557.58,0.0641,99.840878,-1.32,-1.32,1.8,1.81,-2.46,-2.46,-6.66,-0.01
28,Exit short,2023-01-17 02:00,Mid Exit,1561.66,0.0648,99.990936,-1.31,-1.30,1.4,1.40,-1.35,-1.35,-7.96,-0.01
28,Entry short,2023-01-16 20:00,Short Entry,1543.07,0.0648,99.990936,-1.31,-1.30,1.4,1.40,-1.35,-1.35,-7.96,-0.01
29,Exit long,2023-01-18 07:00,Mid Exit,1574.63,0.0632,99.928048,-0.51,-0.51,1.12,1.12,-1.32,-1.32,-8.47,-0.01
29,Entry long,2023-01-17 23:00,Long Entry,1581.14,0.0632,99.928048,-0.51,-0.51,1.12,1.12,-1.32,-1.32,-8.47,-0.01
30,Exit short,2023-01-19 15:00,Mid Exit,1530.76,0.0645,99.976935,1.14,1.14,3.1,3.10,-1.14,-1.14,-7.33,-0.01
30,Entry short,2023-01-19 00:00,Short Entry,1550.03,0.0645,99.976935,1.14,1.14,3.1,3.10,-1.14,-1.14,-7.33,-0.01
31,Exit long,2023-01-20 13:00,Mid Exit,1546.56,0.0644,99.932056,-0.43,-0.43,0.8,0.80,-0.54,-0.54,-7.76,-0.01
31,Entry long,2023-01-20 04:00,Long Entry,1551.74,0.0644,99.932056,-0.43,-0.43,0.8,0.80,-0.54,-0.54,-7.76,-0.01
32,Exit long,2023-01-21 17:00,Mid Exit,1647.76,0.063,99.8928,3.81,3.82,5.9,5.90,-0.19,-0.19,-3.95,0.00
32,Entry long,2023-01-21 01:00,Long Entry,1585.6,0.063,99.8928,3.81,3.82,5.9,5.90,-0.19,-0.19,-3.95,0.00
33,Exit short,2023-01-21 21:00,Mid Exit,1659.17,0.0608,99.850016,-1.13,-1.13,0.51,0.51,-1.19,-1.19,-5.08,-0.01
33,Entry short,2023-01-21 19:00,Short Entry,1642.27,0.0608,99.850016,-1.13,-1.13,0.51,0.51,-1.19,-1.19,-5.08,-0.01
34,Exit short,2023-01-22 21:00,Mid Exit,1634.5,0.0614,99.957972,-0.5,-0.50,1.46,1.46,-1.07,-1.07,-5.58,-0.01
34,Entry short,2023-01-22 07:00,Short Entry,1627.98,0.0614,99.957972,-0.5,-0.50,1.46,1.46,-1.07,-1.07,-5.58,-0.01
35,Exit long,2023-01-23 04:00,Mid Exit,1636.04,0.0608,99.893184,-0.52,-0.52,1.35,1.35,-1.66,-1.66,-6.1,-0.01
35,Entry long,2023-01-22 23:00,Long Entry,1642.98,0.0608,99.893184,-0.52,-0.52,1.35,1.35,-1.66,-1.66,-6.1,-0.01
36,Exit short,2023-01-23 09:00,Mid Exit,1636.41,0.0619,99.993879,-1.4,-1.40,0.4,0.40,-1.57,-1.57,-7.5,-0.01
36,Entry short,2023-01-23 05:00,Short Entry,1615.41,0.0619,99.993879,-1.4,-1.40,0.4,0.40,-1.57,-1.57,-7.5,-0.01
37,Exit short,2023-01-24 05:00,Mid Exit,1635.4,0.0616,99.966328,-0.87,-0.87,2.27,2.27,-1.72,-1.72,-8.37,-0.01
37,Entry short,2023-01-23 22:00,Short Entry,1622.83,0.0616,99.966328,-0.87,-0.87,2.27,2.27,-1.72,-1.72,-8.37,-0.01
38,Exit short,2023-01-25 20:00,Max Hold,1545.14,0.0618,99.994872,4.41,4.41,6.48,6.48,-0.97,-0.97,-3.97,0.00
38,Entry short,2023-01-24 18:00,Short Entry,1618.04,0.0618,99.994872,4.41,4.41,6.48,6.48,-0.97,-0.97,-3.97,0.00
39,Exit short,2023-01-26 03:00,Mid Exit,1555.33,0.0651,99.997506,-1.36,-1.35,0.78,0.78,-1.35,-1.35,-5.32,-0.01
39,Entry short,2023-01-25 23:00,Short Entry,1536.06,0.0651,99.997506,-1.36,-1.35,0.78,0.78,-1.35,-1.35,-5.32,-0.01
40,Exit long,2023-01-26 16:00,Mid Exit,1604.58,0.0632,99.869272,1.44,1.44,3.8,3.81,-0.66,-0.66,-3.88,0.00
40,Entry long,2023-01-26 05:00,Long Entry,1580.21,0.0632,99.869272,1.44,1.44,3.8,3.81,-0.66,-0.66,-3.88,0.00
41,Exit short,2023-01-27 05:00,Mid Exit,1608.78,0.0629,99.972631,-1.32,-1.32,0.81,0.81,-1.45,-1.45,-5.2,-0.01
41,Entry short,2023-01-27 00:00,Short Entry,1589.39,0.0629,99.972631,-1.32,-1.32,0.81,0.81,-1.45,-1.45,-5.2,-0.01
42,Exit short,2023-01-27 23:00,Mid Exit,1579.53,0.0629,99.914134,0.46,0.46,2.3,2.30,-0.25,-0.25,-4.74,0.00
42,Entry short,2023-01-27 09:00,Short Entry,1588.46,0.0629,99.914134,0.46,0.46,2.3,2.30,-0.25,-0.25,-4.74,0.00
43,Exit long,2023-01-28 11:00,Mid Exit,1595.26,0.0622,99.84033,-0.71,-0.72,0.96,0.97,-1.32,-1.32,-5.45,-0.01
43,Entry long,2023-01-28 02:00,Long Entry,1605.15,0.0622,99.84033,-0.71,-0.72,0.96,0.97,-1.32,-1.32,-5.45,-0.01
44,Exit short,2023-01-29 09:00,Mid Exit,1584.32,0.0628,99.992044,0.4,0.40,2.29,2.29,-0.15,-0.15,-5.06,-0.01
44,Entry short,2023-01-28 16:00,Short Entry,1592.23,0.0628,99.992044,0.4,0.40,2.29,2.29,-0.15,-0.15,-5.06,-0.01
45,Exit long,2023-01-30 12:00,Max Hold,1639.17,0.0623,99.868146,2.15,2.15,3.73,3.73,-1.39,-1.39,-2.91,0.00
45,Entry long,2023-01-29 10:00,Long Entry,1603.02,0.0623,99.868146,2.15,2.15,3.73,3.73,-1.39,-1.39,-2.91,0.00
46,Exit short,2023-01-31 13:00,Mid Exit,1572.65,0.0614,99.960428,3.3,3.30,6.03,6.03,-0.25,-0.25,0.4,0.00
46,Entry short,2023-01-30 16:00,Short Entry,1628.02,0.0614,99.960428,3.3,3.30,6.03,6.03,-0.25,-0.25,0.4,0.00
47,Exit long,2023-02-01 06:00,Mid Exit,1577.27,0.0629,99.86633,-0.76,-0.76,1.08,1.08,-1.55,-1.55,-0.36,0.00
47,Entry long,2023-01-31 22:00,Long Entry,1587.7,0.0629,99.86633,-0.76,-0.76,1.08,1.08,-1.55,-1.55,-0.36,0.00
48,Exit short,2023-02-01 22:00,Mid Exit,1581.33,0.0635,99.98075,-0.53,-0.53,0.5,0.50,-0.89,-0.89,-0.89,0.00
48,Entry short,2023-02-01 15:00,Short Entry,1574.5,0.0635,99.98075,-0.53,-0.53,0.5,0.50,-0.89,-0.89,-0.89,0.00
49,Exit short,2023-02-02 03:00,Mid Exit,1580.97,0.0636,99.923232,-0.73,-0.73,0.24,0.24,-1.06,-1.06,-1.62,0.00
49,Entry short,2023-02-02 02:00,Short Entry,1571.12,0.0636,99.923232,-0.73,-0.73,0.24,0.24,-1.06,-1.06,-1.62,0.00
50,Exit long,2023-02-02 22:00,Mid Exit,1672.89,0.0618,99.968298,3.31,3.31,4.98,4.98,-0.33,-0.33,1.69,0.00
50,Entry long,2023-02-02 04:00,Long Entry,1617.61,0.0618,99.968298,3.31,3.31,4.98,4.98,-0.33,-0.33,1.69,0.00
51,Exit short,2023-02-03 00:00,Mid Exit,1678.44,0.0603,99.891774,-1.42,-1.42,0.19,0.19,-1.88,-1.88,0.27,0.00
51,Entry short,2023-02-02 23:00,Short Entry,1656.58,0.0603,99.891774,-1.42,-1.42,0.19,0.19,-1.88,-1.88,0.27,0.00
52,Exit long,2023-02-03 06:00,Mid Exit,1637.24,0.0587,99.894486,-3.89,-3.89,0.07,0.07,-4.04,-4.04,-3.61,0.00
52,Entry long,2023-02-03 03:00,Long Entry,1701.78,0.0587,99.894486,-3.89,-3.89,0.07,0.07,-4.04,-4.04,-3.61,0.00
53,Exit short,2023-02-03 23:00,Mid Exit,1662.18,0.061,99.86737,-1.63,-1.63,0.59,0.59,-1.76,-1.76,-5.24,-0.01
53,Entry short,2023-02-03 22:00,Short Entry,1637.17,0.061,99.86737,-1.63,-1.63,0.59,0.59,-1.76,-1.76,-5.24,-0.01
54,Exit short,2023-02-04 16:00,Mid Exit,1658.23,0.0605,99.997425,-0.43,-0.43,0.42,0.42,-0.55,-0.55,-5.66,-0.01
54,Entry short,2023-02-04 13:00,Short Entry,1652.85,0.0605,99.997425,-0.43,-0.43,0.42,0.42,-0.55,-0.55,-5.66,-0.01
55,Exit long,2023-02-05 08:00,Mid Exit,1666.44,0.0593,99.911012,-1.19,-1.19,0.35,0.35,-1.73,-1.73,-6.85,-0.01
55,Entry long,2023-02-04 22:00,Long Entry,1684.84,0.0593,99.911012,-1.19,-1.19,0.35,0.35,-1.73,-1.73,-6.85,-0.01
56,Exit short,2023-02-05 19:00,Mid Exit,1669.13,0.0601,99.996784,-0.42,-0.42,0.38,0.38,-0.7,-0.70,-7.27,-0.01
56,Entry short,2023-02-05 09:00,Short Entry,1663.84,0.0601,99.996784,-0.42,-0.42,0.38,0.38,-0.7,-0.70,-7.27,-0.01
57,Exit short,2023-02-06 09:00,Mid Exit,1638.8,0.0606,99.89001,0.48,0.48,2.4,2.40,-0.63,-0.64,-6.79,-0.01
57,Entry short,2023-02-05 21:00,Short Entry,1648.35,0.0606,99.89001,0.48,0.48,2.4,2.40,-0.63,-0.64,-6.79,-0.01
58,Exit long,2023-02-07 06:00,Mid Exit,1638.24,0.0606,99.904554,-0.73,-0.73,0.58,0.58,-0.87,-0.87,-7.52,-0.01
58,Entry long,2023-02-07 00:00,Long Entry,1648.59,0.0606,99.904554,-0.73,-0.73,0.58,0.58,-0.87,-0.87,-7.52,-0.01
59,Exit short,2023-02-07 18:00,Mid Exit,1641.24,0.0619,99.899791,-1.79,-1.79,0.04,0.04,-1.92,-1.92,-9.31,-0.01
59,Entry short,2023-02-07 08:00,Short Entry,1613.89,0.0619,99.899791,-1.79,-1.79,0.04,0.04,-1.92,-1.92,-9.31,-0.01
60,Exit long,2023-02-08 03:00,Mid Exit,1638.52,0.0598,99.987394,-2.1,-2.10,0.37,0.37,-2.83,-2.83,-11.42,-0.01
60,Entry long,2023-02-08 02:00,Long Entry,1672.03,0.0598,99.987394,-2.1,-2.10,0.37,0.37,-2.83,-2.83,-11.42,-0.01
61,Exit short,2023-02-09 22:00,Mid Exit,1640.11,0.0604,99.882272,0.72,0.72,2.7,2.70,-0.43,-0.43,-10.7,-0.01
61,Entry short,2023-02-09 00:00,Short Entry,1653.68,0.0604,99.882272,0.72,0.72,2.7,2.70,-0.43,-0.43,-10.7,-0.01
62,Exit short,2023-02-11 03:00,Max Hold,1526.39,0.0616,99.9768,5.85,5.85,7.34,7.34,-0.57,-0.57,-4.84,0.00
62,Entry short,2023-02-10 01:00,Short Entry,1623,0.0616,99.9768,5.85,5.85,7.34,7.34,-0.57,-0.57,-4.84,0.00
63,Exit short,2023-02-11 16:00,Mid Exit,1519.86,0.0664,99.924032,-1.1,-1.10,0.09,0.09,-1.27,-1.27,-5.94,-0.01
63,Entry short,2023-02-11 06:00,Short Entry,1504.88,0.0664,99.924032,-1.1,-1.10,0.09,0.09,-1.27,-1.27,-5.94,-0.01
64,Exit short,2023-02-12 06:00,Mid Exit,1533.74,0.0659,99.986775,-1.19,-1.19,0.9,0.90,-1.35,-1.35,-7.12,-0.01
64,Entry short,2023-02-12 01:00,Short Entry,1517.25,0.0659,99.986775,-1.19,-1.19,0.9,0.90,-1.35,-1.35,-7.12,-0.01
65,Exit short,2023-02-12 23:00,Mid Exit,1532,0.0655,99.884225,-0.56,-0.56,0.22,0.22,-0.87,-0.87,-7.69,-0.01
65,Entry short,2023-02-12 21:00,Short Entry,1524.95,0.0655,99.884225,-0.56,-0.56,0.22,0.22,-0.87,-0.87,-7.69,-0.01
66,Exit long,2023-02-13 06:00,Mid Exit,1510.19,0.0648,99.939096,-2.18,-2.18,0.18,0.18,-2.34,-2.34,-9.86,-0.01
66,Entry long,2023-02-13 01:00,Long Entry,1542.27,0.0648,99.939096,-2.18,-2.18,0.18,0.18,-2.34,-2.34,-9.86,-0.01
67,Exit short,2023-02-13 16:00,Mid Exit,1521.75,0.0663,99.890895,-1.1,-1.10,0.68,0.68,-1.34,-1.34,-10.97,-0.01
67,Entry short,2023-02-13 10:00,Short Entry,1506.65,0.0663,99.890895,-1.1,-1.10,0.68,0.68,-1.34,-1.34,-10.97,-0.01
68,Exit short,2023-02-14 07:00,Mid Exit,1490.97,0.0664,99.972504,0.87,0.87,2.98,2.98,-0.34,-0.34,-10.09,-0.01
68,Entry short,2023-02-13 17:00,Short Entry,1505.61,0.0664,99.972504,0.87,0.87,2.98,2.98,-0.34,-0.34,-10.09,-0.01
69,Exit long,2023-02-14 17:00,Mid Exit,1497.81,0.0664,99.922704,-0.57,-0.57,0.16,0.16,-0.83,-0.83,-10.66,-0.01
69,Entry long,2023-02-14 08:00,Long Entry,1504.86,0.0664,99.922704,-0.57,-0.57,0.16,0.16,-0.83,-0.83,-10.66,-0.01
70,Exit long,2023-02-15 11:00,Mid Exit,1544.1,0.0643,99.940204,-0.75,-0.75,0.9,0.90,-1.46,-1.46,-11.41,-0.01
70,Entry long,2023-02-14 23:00,Long Entry,1554.28,0.0643,99.940204,-0.75,-0.75,0.9,0.90,-1.46,-1.46,-11.41,-0.01
71,Exit long,2023-02-16 20:00,Mid Exit,1683.77,0.0636,99.955032,7.03,7.03,9.07,9.07,-0.47,-0.47,-4.39,0.00
71,Entry long,2023-02-15 20:00,Long Entry,1571.62,0.0636,99.955032,7.03,7.03,9.07,9.07,-0.47,-0.47,-4.39,0.00
72,Exit short,2023-02-17 00:00,Mid Exit,1724.9,0.0596,99.921784,-2.98,-2.98,0.58,0.58,-3.22,-3.23,-7.37,-0.01
72,Entry short,2023-02-16 22:00,Short Entry,1676.54,0.0596,99.921784,-2.98,-2.98,0.58,0.58,-3.22,-3.23,-7.37,-0.01
73,Exit short,2023-02-17 18:00,Mid Exit,1663.76,0.0607,99.96683,-1.12,-1.12,0.9,0.90,-1.81,-1.81,-8.49,-0.01
73,Entry short,2023-02-17 07:00,Short Entry,1646.9,0.0607,99.96683,-1.12,-1.12,0.9,0.90,-1.81,-1.81,-8.49,-0.01
74,Exit long,2023-02-18 15:00,Mid Exit,1696.27,0.0592,99.926048,0.39,0.39,2,2.00,-1.12,-1.12,-8.1,-0.01
74,Entry long,2023-02-18 02:00,Long Entry,1687.94,0.0592,99.926048,0.39,0.39,2,2.00,-1.12,-1.12,-8.1,-0.01
75,Exit short,2023-02-18 21:00,Mid Exit,1698.39,0.0591,99.944601,-0.53,-0.53,0.26,0.26,-0.57,-0.57,-8.63,-0.01
75,Entry short,2023-02-18 16:00,Short Entry,1691.11,0.0591,99.944601,-0.53,-0.53,0.26,0.26,-0.57,-0.57,-8.63,-0.01
76,Exit short,2023-02-19 09:00,Mid Exit,1698.65,0.0592,99.936112,-0.72,-0.72,0.48,0.48,-0.87,-0.87,-9.35,-0.01
76,Entry short,2023-02-19 04:00,Short Entry,1688.11,0.0592,99.936112,-0.72,-0.72,0.48,0.48,-0.87,-0.87,-9.35,-0.01
77,Exit long,2023-02-20 02:00,Mid Exit,1682.58,0.0586,99.876668,-1.38,-1.38,1.43,1.43,-1.77,-1.77,-10.73,-0.01
77,Entry long,2023-02-19 23:00,Long Entry,1704.38,0.0586,99.876668,-1.38,-1.38,1.43,1.43,-1.77,-1.77,-10.73,-0.01
78,Exit short,2023-02-20 13:00,Mid Exit,1689.46,0.0595,99.98737,-0.64,-0.64,1.76,1.76,-0.92,-0.91,-11.37,-0.01
78,Entry short,2023-02-20 08:00,Short Entry,1680.46,0.0595,99.98737,-0.64,-0.64,1.76,1.76,-0.92,-0.91,-11.37,-0.01
79,Exit long,2023-02-21 01:00,Mid Exit,1700.76,0.0584,99.97788,-0.75,-0.75,0.44,0.44,-1.62,-1.62,-12.12,-0.01
79,Entry long,2023-02-20 18:00,Long Entry,1711.95,0.0584,99.97788,-0.75,-0.75,0.44,0.44,-1.62,-1.62,-12.12,-0.01
80,Exit short,2023-02-21 09:00,Mid Exit,1705.22,0.059,99.90057,-0.81,-0.81,0.02,0.02,-1.09,-1.09,-12.93,-0.01
80,Entry short,2023-02-21 07:00,Short Entry,1693.23,0.059,99.90057,-0.81,-0.81,0.02,0.02,-1.09,-1.09,-12.93,-0.01
81,Exit short,2023-02-22 19:00,Max Hold,1642.99,0.0597,99.998097,1.81,1.81,3.23,3.23,-0.75,-0.75,-11.12,-0.01
81,Entry short,2023-02-21 17:00,Short Entry,1675.01,0.0597,99.998097,1.81,1.81,3.23,3.23,-0.75,-0.75,-11.12,-0.01
82,Exit short,2023-02-23 07:00,Mid Exit,1634.06,0.0614,99.897186,-0.53,-0.53,2.15,2.15,-0.54,-0.54,-11.65,-0.01
82,Entry short,2023-02-22 23:00,Short Entry,1626.99,0.0614,99.897186,-0.53,-0.53,2.15,2.15,-0.54,-0.54,-11.65,-0.01
83,Exit short,2023-02-24 09:00,Mid Exit,1650.89,0.0611,99.996871,-0.97,-0.97,0.5,0.50,-2.17,-2.17,-12.62,-0.01
83,Entry short,2023-02-23 20:00,Short Entry,1636.61,0.0611,99.996871,-0.97,-0.97,0.5,0.50,-2.17,-2.17,-12.62,-0.01
84,Exit short,2023-02-25 16:00,Mid Exit,1603.21,0.0608,99.98864,2.41,2.41,4.36,4.36,-0.22,-0.22,-10.21,-0.01
84,Entry short,2023-02-24 21:00,Short Entry,1644.55,0.0608,99.98864,2.41,2.41,4.36,4.36,-0.22,-0.22,-10.21,-0.01
85,Exit short,2023-02-25 21:00,Mid Exit,1601.95,0.0626,99.90334,-0.48,-0.48,0.21,0.21,-0.45,-0.45,-10.69,-0.01
85,Entry short,2023-02-25 19:00,Short Entry,1595.9,0.0626,99.90334,-0.48,-0.48,0.21,0.21,-0.45,-0.45,-10.69,-0.01
86,Exit short,2023-02-26 08:00,Mid Exit,1593.6,0.063,99.87327,-0.62,-0.62,1.79,1.79,-0.77,-0.77,-11.31,-0.01
86,Entry short,2023-02-26 03:00,Short Entry,1585.29,0.063,99.87327,-0.62,-0.62,1.79,1.79,-0.77,-0.77,-11.31,-0.01
87,Exit long,2023-02-27 14:00,Mid Exit,1633.01,0.0613,99.902449,0.1,0.10,1.37,1.37,-0.54,-0.54,-11.21,-0.01
87,Entry long,2023-02-27 03:00,Long Entry,1629.73,0.0613,99.902449,0.1,0.10,1.37,1.37,-0.54,-0.54,-11.21,-0.01
88,Exit long,2023-02-28 01:00,Mid Exit,1636.79,0.0602,99.894676,-1.46,-1.46,0.17,0.17,-2.24,-2.24,-12.67,-0.01
88,Entry long,2023-02-27 22:00,Long Entry,1659.38,0.0602,99.894676,-1.46,-1.46,0.17,0.17,-2.24,-2.24,-12.67,-0.01
89,Exit short,2023-02-28 20:00,Mid Exit,1628.87,0.0615,99.852015,-0.42,-0.42,0.99,0.99,-0.79,-0.79,-13.09,-0.01
89,Entry short,2023-02-28 03:00,Short Entry,1623.61,0.0615,99.852015,-0.42,-0.42,0.99,0.99,-0.79,-0.79,-13.09,-0.01
90,Exit short,2023-03-01 12:00,Mid Exit,1637.69,0.0623,99.942283,-2.19,-2.19,0.65,0.65,-2.28,-2.28,-15.28,-0.02
90,Entry short,2023-03-01 06:00,Short Entry,1604.21,0.0623,99.942283,-2.19,-2.19,0.65,0.65,-2.28,-2.28,-15.28,-0.02
91,Exit short,2023-03-02 06:00,Mid Exit,1656.41,0.0611,99.863062,-1.44,-1.45,0.19,0.19,-1.53,-1.54,-16.72,-0.02
